CAGR,Sharpe,PF,WinRate,MDD,Trades
0.29704654821986476,7.665747236619031,1.2983466562856152,0.5240793201133145,-0.41715403947290364,2118
0.3180538620511999,8.098889788776708,1.3148784102395867,0.5377714825306893,-0.2866672857812015,2118
0.25816267803426807,7.299060663377808,1.2712821618735939,0.5217186024551463,-0.21974677519845964,2118
0.45317757044227935,10.847319869887855,1.4460175364991963,0.5420207743153919,-0.23064324819948923,2118
0.3253613339978185,8.782884393996277,1.339475578354034,0.5457979225684608,-0.2817535402824871,2118
0.4170707441013164,9.743397313385119,1.3881523002927125,0.5420207743153919,-0.25774210688475474,2118
0.5589040313410416,12.93901749248817,1.5332750126663943,0.5571293673276676,-0.19888549703629743,2118
0.32777805170680874,8.423443334970912,1.3304643644577308,0.5236071765816809,-0.3434866863622179,2118
0.3820036863968299,9.859818435544277,1.3753774412657014,0.5339943342776204,-0.2914662697836602,2118
0.4211913198502375,10.005263308041576,1.4053527695798138,0.556657223796034,-0.35711820740936717,2118
0.4900084442437336,11.348602561360202,1.4593039423664886,0.5401322001888574,-0.2475410105751248,2118
0.2934073601722049,7.907635410024886,1.3117758864377618,0.5269121813031161,-0.30634459317835305,2118
0.3572141614357185,8.879062049119968,1.345832970315178,0.5377714825306893,-0.37761907919942683,2118
0.2978945583898158,7.8174961971451715,1.2951824356699078,0.5325779036827195,-0.2032950330732225,2118
0.34097410757462887,8.466681754420339,1.332941664522518,0.5349386213408877,-0.2537022450645131,2118
0.33038125681535835,8.577155129310048,1.331295912008888,0.5311614730878187,-0.34889930918602075,2118
0.4119766745005613,10.294475547406813,1.406392042122852,0.5434372049102927,-0.1838166113619909,2118
0.4647694386435963,10.597875839668628,1.4339086208465683,0.556657223796034,-0.1751160003003135,2118
0.4479487275690197,10.746811325230066,1.440491667079344,0.5424929178470255,-0.28418990715267334,2118
0.33910717090671616,8.708098518835852,1.3379167808796302,0.5302171860245515,-0.3082375151459874,2118
0.3369490225871661,8.532836999600724,1.3303906422193277,0.5368271954674221,-0.2674485607081136,2118
0.48382080591011856,11.822542072763428,1.4879976251275373,0.5509915014164306,-0.2504786381945141,2118
0.33317248311594105,8.440128942615683,1.3332713198236736,0.5254957507082153,-0.2616802329669753,2118
0.28783724340979244,7.3874560731559535,1.2843573483101098,0.5245514636449481,-0.3305790638430305,2118
0.42812093093759684,10.828275851753114,1.436321109976225,0.5429650613786591,-0.22833661465375066,2118
0.4268408926160252,10.431686299640447,1.4224595114074141,0.5363550519357885,-0.19767679051371978,2118
0.3295174511177006,8.604628460741035,1.3255457695456192,0.5491029272898962,-0.354923949430059,2118
0.19604327705858915,5.913516402215946,1.209665534429218,0.5094428706326724,-0.29121925772021595,2118
0.45781270420564746,10.62855453977688,1.4401177781184358,0.5382436260623229,-0.19370472437302577,2118
0.27294485109486,7.455521987130421,1.2707745594698923,0.5325779036827195,-0.2869951025417211,2118
0.3220413827860882,7.848106677216484,1.3084286925686792,0.5321057601510859,-0.26397204593047663,2118
0.21563080393655754,6.443818817591738,1.2345084169894853,0.5278564683663833,-0.41669023362053437,2118
0.26596509852954453,7.264641804596596,1.270298427445569,0.5292728989612843,-0.3388750837619252,2118
0.28411810506970725,7.597175552765364,1.292569435618154,0.5259678942398489,-0.2453148929771356,2118
0.34644328062877405,9.000915411505284,1.3456586910827462,0.5439093484419264,-0.2981576998413038,2118
0.3165351225962658,8.388575319829435,1.3216355170778955,0.5415486307837583,-0.24238077709824024,2118
0.5823912663968958,12.693107891225011,1.5388079151666978,0.5552407932011332,-0.20254213497589468,2118
0.42509615534444656,9.968027782221343,1.3973540632296197,0.5453257790368272,-0.20414134146652985,2118
0.38368342973223046,9.206058487045963,1.3592940714956263,0.5325779036827195,-0.20303088709092854,2118
0.3001549613903649,7.798518277494043,1.2996594684946083,0.5184135977337111,-0.17385298860020615,2118
0.28964634667153577,7.804700052098325,1.3049443930030666,0.5349386213408877,-0.23406242927879461,2118
0.6761658445645136,14.407184669910665,1.6235527015584987,0.5476864966949953,-0.19788983492133083,2118
0.45950196798158616,11.464583676581682,1.453857051579202,0.54438149197356,-0.21150115796173208,2118
0.3251424407137933,8.311127924337097,1.3223695244800444,0.5278564683663833,-0.3157952267836338,2118
0.3053372397386205,8.424499190694752,1.327435661488158,0.5387157695939566,-0.2221812505604417,2118
0.3586603770236123,8.355394489867484,1.333236957478233,0.5151085930122757,-0.3332180129789041,2118
0.24974196148097505,6.726588689262989,1.2467662389763003,0.5325779036827195,-0.22126824205730522,2118
0.4270727744465337,9.439857368725823,1.3805471029783698,0.5481586402266289,-0.23456635715365537,2118
0.4062890618540653,9.897325694905236,1.3954105885646035,0.5368271954674221,-0.23192369326371032,2118
0.36700058999501195,9.623127665521558,1.3819309818791934,0.5297450424929179,-0.28300739580260426,2118
0.48018676125963,11.066492685357936,1.4567511840077865,0.5377714825306893,-0.2274348074403194,2118
0.2402792238651903,6.8559000836551025,1.247485094047858,0.52219074598678,-0.34253499289758527,2118
0.35145570100529966,9.0172645875379,1.353341831829037,0.5335221907459868,-0.22420995386252118,2118
0.3908948673413788,9.466303543765722,1.3709928960256053,0.5354107648725213,-0.2183286125983931,2118
0.3808082421392709,9.518675292749014,1.3781388235988972,0.5316336166194523,-0.2510346269871372,2118
0.5956193325237435,12.977994809402349,1.5600242057174158,0.5495750708215298,-0.22970632086536658,2118
0.49360252964126006,10.898958239015025,1.4481085666506937,0.5448536355051936,-0.33202050486433365,2118
0.3687295749160837,9.246816351910077,1.3551849565494922,0.5415486307837583,-0.19100824497091073,2118
0.4193880587017369,10.42171501019118,1.4220820130144043,0.5292728989612843,-0.18498498384448836,2118
0.3160087448641806,8.654589820732344,1.323587579852858,0.5410764872521246,-0.23767421698703461,2118
0.4262855988521417,9.927516349163644,1.3977775179231926,0.5382436260623229,-0.3131273284657655,2118
0.30251748425708413,7.9429617399385375,1.3101708303383353,0.5273843248347497,-0.20318673293729328,2118
0.42075371092346714,10.22816722606686,1.403089674955824,0.5424929178470255,-0.2535989009920778,2118
0.39232509448970543,9.789660941207595,1.385019179547781,0.5415486307837583,-0.18598600995023173,2118
0.4285235925602817,10.084261402242898,1.4042665986910214,0.5439093484419264,-0.2826902850757115,2118
0.14409260346859876,4.406749377099832,1.1566281179226627,0.5179414542020774,-0.26531422846568153,2118
0.3074150525986383,7.7009437673441905,1.2943756489766964,0.5193578847969783,-0.3023320532777235,2118
0.34738185652997733,9.09017751264716,1.3494598743172899,0.5283286118980169,-0.3948718142043669,2118
0.3882672433213541,9.76819456655088,1.3749385424675458,0.5453257790368272,-0.21141873393192823,2118
0.3164928722583764,8.01615039230306,1.3015975406865539,0.5429650613786591,-0.2596641758821977,2118
0.27106661639975416,7.2453840813124675,1.269848003690017,0.5283286118980169,-0.2829928949881354,2118
0.3521731722447561,8.552801385834526,1.3349962359202645,0.5264400377714825,-0.3242187737790252,2118
0.4310188372055437,10.225102988847336,1.4135216497794025,0.5391879131255902,-0.23981171542419544,2118
0.40389994614711155,9.737457753086595,1.3757364830615564,0.5491029272898962,-0.279226732265924,2118
0.2662882526661976,7.191489182044864,1.2713224007915451,0.5254957507082153,-0.354202887234246,2118
0.16261037991681127,4.920276092707953,1.1794853692581786,0.516052880075543,-0.3435311433966296,2118
0.32865241136929324,8.238460367534225,1.3149770775436065,0.5382436260623229,-0.28596440529027045,2118
0.35848294680429005,8.73371750700802,1.3442097157007913,0.5415486307837583,-0.2887180193646205,2118
0.39401491379398546,9.430469302953501,1.3647498042348325,0.5439093484419264,-0.1735542208523595,2118
0.26333567743520536,7.0371316240703035,1.263639422120382,0.5363550519357885,-0.3593125540890183,2118
0.25271874699885966,6.868820928920928,1.258483918709227,0.5231350330500472,-0.4023438715088473,2118
0.44329497827712583,10.993008175041236,1.4406049440541908,0.5632672332389046,-0.1905168592097114,2118
0.2636352359884082,7.144075608795093,1.2666630519997981,0.5306893295561851,-0.2826301451886096,2118
0.30281958215041715,7.968906060955802,1.3003198238729454,0.534466477809254,-0.19058424143907315,2118
0.404505390817848,9.85142976875218,1.3932577165757944,0.5476864966949953,-0.31990833558379295,2118
0.262159250335938,7.146174473266158,1.2716980181864765,0.5278564683663833,-0.32118650924789705,2118
0.21180918676928373,5.966053432365856,1.2184115805295757,0.5240793201133145,-0.29852256114004216,2118
0.2603856793688688,7.14928632794988,1.2722411032458865,0.5297450424929179,-0.29334475729719256,2118
0.29384545211715984,7.945310139832107,1.2975180192227307,0.5321057601510859,-0.26357257734262396,2118
0.43727494886913476,10.41873183260121,1.416078104756545,0.5415486307837583,-0.21995962034304228,2118
0.40573073262497594,9.971171148371624,1.3874071284835399,0.5401322001888574,-0.23455183456283613,2118
0.45066543352294897,10.98523879469395,1.4355514260764115,0.5580736543909348,-0.18150780064316852,2118
0.3638986248864171,8.80583022394598,1.343256361334464,0.5382436260623229,-0.2371779123871839,2118
0.24791875090733972,6.858764298590272,1.2583907333547135,0.5321057601510859,-0.32061608396846886,2118
0.3429618433068671,8.578085517090381,1.3345586163369796,0.5302171860245515,-0.2159646374752412,2118
0.4000650745585843,9.547587604019176,1.3862806659389928,0.5269121813031161,-0.3136470132998209,2118
0.3826012892733628,9.47799211162803,1.3765840675881076,0.5325779036827195,-0.20971625300057029,2118
0.3366587292940637,8.711922982300763,1.3363342737319472,0.5278564683663833,-0.3662402330204547,2118
0.24683285104342323,6.850143685902138,1.247282884249682,0.5330500472143531,-0.21975104231825637,2118
0.45804879573207424,10.479829840201399,1.4414709470895346,0.5476864966949953,-0.2691675024297292,2118
0.4360928563403317,10.362773604514572,1.418456351417615,0.5472143531633616,-0.20801036015172203,2118
0.510182685457637,11.811014489613552,1.4799353298444404,0.5557129367327668,-0.1804189851096455,2118
0.3019125886935661,8.189718665564033,1.3117795485860082,0.5311614730878187,-0.2534681142065014,2118
0.2667397625631873,7.025719298986039,1.2610595469519443,0.5165250236071766,-0.237996654849723,2118
0.369645949990256,9.091972086952854,1.3526097289287509,0.5448536355051936,-0.2958231408278015,2118
0.2412560737181928,6.594585494226108,1.2409907469293078,0.5188857412653447,-0.3203193187973016,2118
0.4064124383155048,9.69231055310009,1.3815241879176126,0.5349386213408877,-0.19022016109799222,2118
0.32938246300521645,8.647954026807973,1.324316401340498,0.5387157695939566,-0.23812140104326418,2118
0.3935927626435136,9.715870504753108,1.3801128161008651,0.5424929178470255,-0.2770764984732522,2118
0.4826969316745624,10.999305595533198,1.455584327103085,0.5368271954674221,-0.4027062290536886,2118
0.32371539489586065,8.440764710975106,1.3208387467695124,0.5306893295561851,-0.32079805195261,2118
