Date,Open,High,Low,Close,Volume
2015-10-30 00:00:00+00:00,316.07000000,336.97000000,315.90000000,329.11000000,16830.20005473
2015-10-31 00:00:00+00:00,329.11000000,334.28000000,306.29000000,314.85000000,15213.75033133
2015-11-01 00:00:00+00:00,314.84000000,332.00000000,311.44000000,329.46000000,10727.71808575
2015-11-02 00:00:00+00:00,329.45000000,371.82000000,326.07000000,365.21000000,19750.03524771
2015-11-03 00:00:00+00:00,365.14000000,422.30000000,362.07000000,404.10000000,40167.75664017
2015-11-04 00:00:00+00:00,404.06000000,499.99000000,368.15000000,410.00000000,50604.11891540
2015-11-05 00:00:00+00:00,410.00000000,450.00000000,366.66000000,387.21000000,27228.23311929
2015-11-06 00:00:00+00:00,387.21000000,395.00000000,351.00000000,374.09000000,20036.22910475
2015-11-07 00:00:00+00:00,374.26000000,392.00000000,371.43000000,384.81000000,8396.12456558
2015-11-08 00:00:00+00:00,384.80000000,389.00000000,363.58000000,373.83000000,7459.03455998
2015-11-09 00:00:00+00:00,373.84000000,386.96000000,360.80000000,379.53000000,11225.64567597
2015-11-10 00:00:00+00:00,379.55000000,382.23000000,322.00000000,337.14000000,16694.82226273
2015-11-11 00:00:00+00:00,337.14000000,341.75000000,293.32000000,313.20000000,18099.03829411
2015-11-12 00:00:00+00:00,313.20000000,344.99000000,312.24000000,336.49000000,15784.26817585
2015-11-13 00:00:00+00:00,336.49000000,343.00000000,325.00000000,338.07000000,10203.56640440
2015-11-14 00:00:00+00:00,338.08000000,339.57000000,329.40000000,334.71000000,6008.71016419
2015-11-15 00:00:00+00:00,334.67000000,336.46000000,319.89000000,322.93000000,6329.30282708
2015-11-16 00:00:00+00:00,322.94000000,334.10000000,316.12000000,332.89000000,7295.39651482
2015-11-17 00:00:00+00:00,332.85000000,340.72000000,330.10000000,336.49000000,7262.45698749
2015-11-18 00:00:00+00:00,336.49000000,338.00000000,330.00000000,335.49000000,5204.31011673
2015-11-19 00:00:00+00:00,335.50000000,336.38000000,324.90000000,326.41000000,6720.69593055
2015-11-20 00:00:00+00:00,326.53000000,327.04000000,311.23000000,322.39000000,9324.44081425
2015-11-21 00:00:00+00:00,322.39000000,328.00000000,316.33000000,327.00000000,5125.95880902
2015-11-22 00:00:00+00:00,326.99000000,327.00000000,321.00000000,323.71000000,3426.17860154
2015-11-23 00:00:00+00:00,323.72000000,326.00000000,322.00000000,323.00000000,4797.36462208
2015-11-24 00:00:00+00:00,323.01000000,323.17000000,318.00000000,321.00000000,5234.70261933
2015-11-25 00:00:00+00:00,320.96000000,330.06000000,316.26000000,328.98000000,7870.71416224
2015-11-26 00:00:00+00:00,328.99000000,368.18000000,328.98000000,352.57000000,14023.74766101
2015-11-27 00:00:00+00:00,352.56000000,364.46000000,347.96000000,358.19000000,7234.83070596
2015-11-28 00:00:00+00:00,358.20000000,359.63000000,351.09000000,357.24000000,5553.33149499
2015-11-29 00:00:00+00:00,357.24000000,373.63000000,354.26000000,372.24000000,5537.92313905
2015-11-30 00:00:00+00:00,372.25000000,382.87000000,367.50000000,376.86000000,11425.77472777
2015-12-01 00:00:00+00:00,376.88000000,378.94000000,354.60000000,362.68000000,9267.09208586
2015-12-02 00:00:00+00:00,362.68000000,363.06000000,347.55000000,360.00000000,8966.98824159
2015-12-03 00:00:00+00:00,360.00000000,369.99000000,356.52000000,361.77000000,7242.50437252
2015-12-04 00:00:00+00:00,361.89000000,364.85000000,355.43000000,363.98000000,5864.70564891
2015-12-05 00:00:00+00:00,363.98000000,390.00000000,363.97000000,387.99000000,8731.85230085
2015-12-06 00:00:00+00:00,388.03000000,401.01000000,375.22000000,387.55000000,9639.70483496
2015-12-07 00:00:00+00:00,387.53000000,397.57000000,383.00000000,394.73000000,7578.14034278
2015-12-08 00:00:00+00:00,394.73000000,418.94000000,386.69000000,418.94000000,8264.82457202
2015-12-09 00:00:00+00:00,417.84000000,425.00000000,401.00000000,418.39000000,13828.50629405
2015-12-10 00:00:00+00:00,418.39000000,419.50000000,408.00000000,415.68000000,7117.83823664
2015-12-11 00:00:00+00:00,415.68000000,453.13000000,415.67000000,452.95000000,13643.56244614
2015-12-12 00:00:00+00:00,452.95000000,469.34000000,403.00000000,436.87000000,29525.37096438
2015-12-13 00:00:00+00:00,436.90000000,443.83000000,419.42000000,433.83000000,6721.48859993
2015-12-14 00:00:00+00:00,433.38000000,450.00000000,429.12000000,444.01000000,165542.81103878
2015-12-15 00:00:00+00:00,444.03000000,464.95000000,443.76000000,464.27000000,11008.16685662
2015-12-16 00:00:00+00:00,464.50000000,464.73000000,440.00000000,453.97000000,35979.12462000
2015-12-17 00:00:00+00:00,453.96000000,456.33000000,446.01000000,455.50000000,6291.40394102
2015-12-18 00:00:00+00:00,455.50000000,465.10000000,453.28000000,463.17000000,5045.11002465
2015-12-19 00:00:00+00:00,463.14000000,465.60000000,451.58000000,461.29000000,6991.38436346
2015-12-20 00:00:00+00:00,461.29000000,461.30000000,430.00000000,442.22000000,8376.43335291
2015-12-21 00:00:00+00:00,442.36000000,444.44000000,424.66000000,436.81000000,6845.94120366
2015-12-22 00:00:00+00:00,436.85000000,442.00000000,432.58000000,433.92000000,6659.30196893
2015-12-23 00:00:00+00:00,433.94000000,445.11000000,428.29000000,442.43000000,7571.53072722
2015-12-24 00:00:00+00:00,442.43000000,460.00000000,442.42000000,455.74000000,6860.23753086
2015-12-25 00:00:00+00:00,455.74000000,458.99000000,450.01000000,455.84000000,3482.66051175
2015-12-26 00:00:00+00:00,455.82000000,458.29000000,410.00000000,419.41000000,13505.23264845
2015-12-27 00:00:00+00:00,419.41000000,429.85000000,410.02000000,424.72000000,5568.97683960
2015-12-28 00:00:00+00:00,424.73000000,429.90000000,418.00000000,421.94000000,6929.61799486
2015-12-29 00:00:00+00:00,421.94000000,433.90000000,419.31000000,433.89000000,6387.09713856
2015-12-30 00:00:00+00:00,433.89000000,434.99000000,422.35000000,427.95000000,4884.61572961
2015-12-31 00:00:00+00:00,427.90000000,434.00000000,419.04000000,430.35000000,6480.69357368
2016-01-01 00:00:00+00:00,430.35000000,437.15000000,427.92000000,435.66000000,3863.27745054
2016-01-02 00:00:00+00:00,435.67000000,437.56000000,432.41000000,435.40000000,3276.70962113
2016-01-03 00:00:00+00:00,435.40000000,435.75000000,425.02000000,431.91000000,3904.33531811
2016-01-04 00:00:00+00:00,431.90000000,435.79000000,431.37000000,433.85000000,5894.44572317
2016-01-05 00:00:00+00:00,433.84000000,435.64000000,430.00000000,433.34000000,5150.10947569
2016-01-06 00:00:00+00:00,433.32000000,433.46000000,428.15000000,430.87000000,5476.95995944
2016-01-07 00:00:00+00:00,430.66000000,460.15000000,430.64000000,459.07000000,13907.20172902
2016-01-08 00:00:00+00:00,459.07000000,464.40000000,447.53000000,454.44000000,8347.09503960
2016-01-09 00:00:00+00:00,454.41000000,456.00000000,447.66000000,450.38000000,4247.63965095
2016-01-10 00:00:00+00:00,450.39000000,451.39000000,442.96000000,449.99000000,3954.32239952
2016-01-11 00:00:00+00:00,449.99000000,452.65000000,445.88000000,449.19000000,5597.63718315
2016-01-12 00:00:00+00:00,449.26000000,449.44000000,431.83000000,434.01000000,6596.94545292
2016-01-13 00:00:00+00:00,434.01000000,437.50000000,425.00000000,432.77000000,9009.15070912
2016-01-14 00:00:00+00:00,432.70000000,435.27000000,428.00000000,430.03000000,5673.63296245
2016-01-15 00:00:00+00:00,430.04000000,430.29000000,357.30000000,357.53000000,28641.67358553
2016-01-16 00:00:00+00:00,357.59000000,391.00000000,350.92000000,388.70000000,17985.23878449
2016-01-17 00:00:00+00:00,388.70000000,391.00000000,372.00000000,378.46000000,8278.40179348
2016-01-18 00:00:00+00:00,378.47000000,386.10000000,370.10000000,384.89000000,8711.45975604
2016-01-19 00:00:00+00:00,384.79000000,385.50000000,370.00000000,375.27000000,8133.36701034
2016-01-20 00:00:00+00:00,375.28000000,425.10000000,369.00000000,418.54000000,13874.69165931
2016-01-21 00:00:00+00:00,418.89000000,424.78000000,403.21000000,409.38000000,8739.16341887
2016-01-22 00:00:00+00:00,409.02000000,413.99000000,373.86000000,382.90000000,13430.10303924
2016-01-23 00:00:00+00:00,382.93000000,398.72000000,382.55000000,387.50000000,6310.03002220
2016-01-24 00:00:00+00:00,387.50000000,406.93000000,387.49000000,403.05000000,3550.83177183
2016-01-25 00:00:00+00:00,403.04000000,403.04000000,386.41000000,391.40000000,6491.99981186
2016-01-26 00:00:00+00:00,391.40000000,397.00000000,387.78000000,391.54000000,6981.00990035
2016-01-27 00:00:00+00:00,391.70000000,397.18000000,390.70000000,394.79000000,6324.16419027
2016-01-28 00:00:00+00:00,394.60000000,395.00000000,377.12000000,379.61000000,9103.71549887
2016-01-29 00:00:00+00:00,379.63000000,385.05000000,363.25000000,378.68000000,12105.31043689
2016-01-30 00:00:00+00:00,378.68000000,382.04000000,375.00000000,378.46000000,4154.29642240
2016-01-31 00:00:00+00:00,378.46000000,382.50000000,365.00000000,367.95000000,5506.77681302
2016-02-01 00:00:00+00:00,367.89000000,379.00000000,366.26000000,371.33000000,7931.22922922
2016-02-02 00:00:00+00:00,371.33000000,374.41000000,371.17000000,372.93000000,6856.21815799
2016-02-03 00:00:00+00:00,372.93000000,373.01000000,365.63000000,368.87000000,7147.95657328
2016-02-04 00:00:00+00:00,368.87000000,390.63000000,368.74000000,387.99000000,8887.75723240
2016-02-05 00:00:00+00:00,387.99000000,389.36000000,382.99000000,384.50000000,7443.92933224
2016-02-06 00:00:00+00:00,384.44000000,384.54000000,370.05000000,375.44000000,6276.66473729
2016-02-07 00:00:00+00:00,375.44000000,379.81000000,373.24000000,377.49000000,4164.50911131
2016-02-08 00:00:00+00:00,377.47000000,379.35000000,370.50000000,371.14000000,7094.20857777
2016-02-09 00:00:00+00:00,371.02000000,374.93000000,370.13000000,372.68000000,8424.59420750
2016-02-10 00:00:00+00:00,372.76000000,383.34000000,371.87000000,378.44000000,9736.03682475
2016-02-11 00:00:00+00:00,378.49000000,379.50000000,360.00000000,378.23000000,10413.06371586
2016-02-12 00:00:00+00:00,378.23000000,382.05000000,377.46000000,382.05000000,6162.21762337
2016-02-13 00:00:00+00:00,382.05000000,396.00000000,381.99000000,391.00000000,5978.85647171
2016-02-14 00:00:00+00:00,391.00000000,406.92000000,391.00000000,406.59000000,7557.25485027
2016-02-15 00:00:00+00:00,406.62000000,409.09000000,394.03000000,398.95000000,6568.48538284
2016-02-16 00:00:00+00:00,398.94000000,407.50000000,390.00000000,407.42000000,5649.43557069
2016-02-17 00:00:00+00:00,407.41000000,420.13000000,405.69000000,415.20000000,8707.13400270
2016-02-18 00:00:00+00:00,415.18000000,423.20000000,415.01000000,421.19000000,6518.63761180
2016-02-19 00:00:00+00:00,421.18000000,422.00000000,416.00000000,420.72000000,5800.21753183
2016-02-20 00:00:00+00:00,420.72000000,444.03000000,420.09000000,437.46000000,9368.59512888
2016-02-21 00:00:00+00:00,438.04000000,448.70000000,426.01000000,438.56000000,7111.14458641
2016-02-22 00:00:00+00:00,438.56000000,439.00000000,430.95000000,437.55000000,5131.79988328
2016-02-23 00:00:00+00:00,437.45000000,440.90000000,414.16000000,419.97000000,9159.03224463
2016-02-24 00:00:00+00:00,420.32000000,425.60000000,410.00000000,423.94000000,7232.28236528
2016-02-25 00:00:00+00:00,423.87000000,426.44000000,418.60000000,423.54000000,6049.81811526
2016-02-26 00:00:00+00:00,423.51000000,430.85000000,419.53000000,430.85000000,6782.03746528
2016-02-27 00:00:00+00:00,430.84000000,434.97000000,430.14000000,433.12000000,5520.65526894
2016-02-28 00:00:00+00:00,433.09000000,436.07000000,423.00000000,433.73000000,5149.93009024
2016-02-29 00:00:00+00:00,433.73000000,442.00000000,431.13000000,436.44000000,7578.89006940
2016-03-01 00:00:00+00:00,436.41000000,437.78000000,427.50000000,433.08000000,7580.23306278
2016-03-02 00:00:00+00:00,433.03000000,435.36000000,418.36000000,420.39000000,7437.60843525
2016-03-03 00:00:00+00:00,420.44000000,422.80000000,408.63000000,418.80000000,11833.72087093
2016-03-04 00:00:00+00:00,418.76000000,422.21000000,405.50000000,407.35000000,8961.10957184
2016-03-05 00:00:00+00:00,407.38000000,408.83000000,381.09000000,396.08000000,14903.33778457
2016-03-06 00:00:00+00:00,396.13000000,409.27000000,385.01000000,403.24000000,7676.29322299
2016-03-07 00:00:00+00:00,403.24000000,418.74000000,395.00000000,412.21000000,9910.74424239
2016-03-08 00:00:00+00:00,412.21000000,416.33000000,407.40000000,411.18000000,7501.47649557
2016-03-09 00:00:00+00:00,411.18000000,414.00000000,408.75000000,412.80000000,5399.36136204
2016-03-10 00:00:00+00:00,412.64000000,416.52000000,410.71000000,415.98000000,7909.17586749
2016-03-11 00:00:00+00:00,415.98000000,421.00000000,414.97000000,419.39000000,7041.45814304
2016-03-12 00:00:00+00:00,419.48000000,421.30000000,406.52000000,410.58000000,6897.10509900
2016-03-13 00:00:00+00:00,410.56000000,416.38000000,410.01000000,412.52000000,4663.32879725
2016-03-14 00:00:00+00:00,412.51000000,415.84000000,411.61000000,415.02000000,6672.71265240
2016-03-15 00:00:00+00:00,415.02000000,416.94000000,412.48000000,415.41000000,7355.07959993
2016-03-16 00:00:00+00:00,415.41000000,416.39000000,413.00000000,416.07000000,6274.80881090
2016-03-17 00:00:00+00:00,416.06000000,419.75000000,415.70000000,418.41000000,6108.44328480
2016-03-18 00:00:00+00:00,418.42000000,418.66000000,399.21000000,409.65000000,8597.58676380
2016-03-19 00:00:00+00:00,409.66000000,411.00000000,404.72000000,410.20000000,4840.13357914
2016-03-20 00:00:00+00:00,410.09000000,415.34000000,409.36000000,411.27000000,4726.10717472
2016-03-21 00:00:00+00:00,411.25000000,412.13000000,406.89000000,412.00000000,6020.51810823
2016-03-22 00:00:00+00:00,411.98000000,417.79000000,411.00000000,416.66000000,6124.69185606
2016-03-23 00:00:00+00:00,416.66000000,418.99000000,413.95000000,417.53000000,5506.91945281
2016-03-24 00:00:00+00:00,417.53000000,417.72000000,410.00000000,412.95000000,5064.58936525
2016-03-25 00:00:00+00:00,412.86000000,416.87000000,411.00000000,416.41000000,4598.66103830
2016-03-26 00:00:00+00:00,416.42000000,417.77000000,414.37000000,416.97000000,3641.00285678
2016-03-27 00:00:00+00:00,416.96000000,426.50000000,416.35000000,425.30000000,4658.09803054
2016-03-28 00:00:00+00:00,425.29000000,425.36000000,419.63000000,423.00000000,5717.86007067
2016-03-29 00:00:00+00:00,422.92000000,424.62000000,407.75000000,416.39000000,7361.85527519
2016-03-30 00:00:00+00:00,416.40000000,416.41000000,407.56000000,412.79000000,5831.49360379
2016-03-31 00:00:00+00:00,412.97000000,417.60000000,412.74000000,416.03000000,5235.54278385
2016-04-01 00:00:00+00:00,416.03000000,417.68000000,414.12000000,417.68000000,5353.92318385
2016-04-02 00:00:00+00:00,417.68000000,420.50000000,417.04000000,419.95000000,3952.01831390
2016-04-03 00:00:00+00:00,419.95000000,420.80000000,418.33000000,420.16000000,3266.97381272
2016-04-04 00:00:00+00:00,420.08000000,421.00000000,417.58000000,419.47000000,5323.83529462
2016-04-05 00:00:00+00:00,419.48000000,423.43000000,418.01000000,422.36000000,5727.68629636
2016-04-06 00:00:00+00:00,422.40000000,423.00000000,420.61000000,421.46000000,5211.96140153
2016-04-07 00:00:00+00:00,421.36000000,422.74000000,419.41000000,421.99000000,5026.31118662
2016-04-08 00:00:00+00:00,421.99000000,424.65000000,415.71000000,419.48000000,6437.97595515
2016-04-09 00:00:00+00:00,419.48000000,419.79000000,415.51000000,419.46000000,3519.98911149
2016-04-10 00:00:00+00:00,419.46000000,423.99000000,419.46000000,423.40000000,2990.03664436
2016-04-11 00:00:00+00:00,423.29000000,424.00000000,420.15000000,423.94000000,5093.21825161
2016-04-12 00:00:00+00:00,423.95000000,429.77000000,423.14000000,427.80000000,6997.06357807
2016-04-13 00:00:00+00:00,427.80000000,429.44000000,423.59000000,425.58000000,5885.07514476
2016-04-14 00:00:00+00:00,425.58000000,428.00000000,424.52000000,426.32000000,4732.22672175
2016-04-15 00:00:00+00:00,426.35000000,431.10000000,425.72000000,430.93000000,4184.00939072
2016-04-16 00:00:00+00:00,430.82000000,434.89000000,429.89000000,433.39000000,4133.98598682
2016-04-17 00:00:00+00:00,433.69000000,434.93000000,429.15000000,431.00000000,3299.73395797
2016-04-18 00:00:00+00:00,431.08000000,434.46000000,428.44000000,430.97000000,5277.32120606
2016-04-19 00:00:00+00:00,430.90000000,438.20000000,429.22000000,437.06000000,6226.60528301
2016-04-20 00:00:00+00:00,437.06000000,444.07000000,436.17000000,442.96000000,7150.95669528
2016-04-21 00:00:00+00:00,442.87000000,453.80000000,441.99000000,452.25000000,7693.43100861
2016-04-22 00:00:00+00:00,452.25000000,452.95000000,445.07000000,448.41000000,6814.78173110
2016-04-23 00:00:00+00:00,448.57000000,455.84000000,447.03000000,455.69000000,4618.30821378
2016-04-24 00:00:00+00:00,455.68000000,465.00000000,454.55000000,464.46000000,6188.49079492
2016-04-25 00:00:00+00:00,464.47000000,472.38000000,454.65000000,466.17000000,9493.32784683
2016-04-26 00:00:00+00:00,466.17000000,472.11000000,464.01000000,470.59000000,7471.24056177
2016-04-27 00:00:00+00:00,470.30000000,470.79000000,434.00000000,445.31000000,11629.49770098
2016-04-28 00:00:00+00:00,445.30000000,451.88000000,434.79000000,451.68000000,7644.69210461
2016-04-29 00:00:00+00:00,451.67000000,459.44000000,448.50000000,458.82000000,5965.09735013
2016-04-30 00:00:00+00:00,458.80000000,459.33000000,450.13000000,454.02000000,4710.28950450
2016-05-01 00:00:00+00:00,454.02000000,457.07000000,451.55000000,456.98000000,2941.67587876
2016-05-02 00:00:00+00:00,456.98000000,457.63000000,440.02000000,446.42000000,7694.20823194
2016-05-03 00:00:00+00:00,446.53000000,453.29000000,443.61000000,452.21000000,5892.48138372
2016-05-04 00:00:00+00:00,452.21000000,453.23000000,446.76000000,448.68000000,4883.54001476
