Date,State_K3,Close,Log_Returns,GKVol_20,VolZ_20,EMA_20_slope,BodyPct,ClosePosInRange,CloseOverEMA20
2015-09-15 00:00:00+00:00,0,230.6,-0.001776391793138,0.0187507335676543,0.3957728295287973,-0.5620276896138137,-0.001818024413470764,-0.34331797235023,-0.02262981998960245
2015-09-16 00:00:00+00:00,0,229.73,-0.0037799015308791,0.0186218958952336,0.800054452713729,-0.5913583858410618,-0.004075085620149988,0.05922330097087225,-0.02387063812390844
2015-09-17 00:00:00+00:00,0,233.34,0.0155919110916314,0.0164275507137364,0.839314060280324,-0.1912290157609675,0.015758314469789328,0.12572254335260158,-0.007725384128303481
2015-09-18 00:00:00+00:00,0,233.78,0.0018838847839133,0.0160699971886129,-1.4623052382022228,-0.1311119666408728,0.0020144871630020096,0.13239875389407973,-0.005299694482459372
2015-09-19 00:00:00+00:00,0,232.88,-0.0038572027422564,0.0154462834904265,-2.0820377566472024,-0.2043393983893509,-0.0038497732911284355,-0.1190476190476214,-0.008266817833916251
2015-09-20 00:00:00+00:00,0,232.24,-0.0027519797209932,0.0145773258497242,-1.7426969207265184,-0.2458308842570318,-0.002748196496049409,-0.3148148148148119,-0.009955832820260913
2015-09-21 00:00:00+00:00,0,227.31,-0.0214565951049828,0.0142763766560155,0.989553450632548,-0.6919422286134989,-0.02131232239731331,-0.4350073855243724,-0.0281056703195256
2015-09-22 00:00:00+00:00,0,231.28,0.0173143730966988,0.0147738577503475,1.7381044959793233,-0.2479477306503099,0.017465135717742285,0.34844720496894444,-0.01008195846300819
2015-09-23 00:00:00+00:00,0,230.26,-0.0044199924625723,0.0147711867318059,0.0630308404952555,-0.3214765182074188,-0.004539362759932607,-0.2345844504021492,-0.013089769883312119
2015-09-24 00:00:00+00:00,0,235.27,0.0215246855468092,0.014783415951954,1.8138492709672456,0.186283150193276,0.021758012681316857,0.3779661016949155,0.007578961785025706
2015-09-25 00:00:00+00:00,0,235.89,0.0026318038792065,0.0144388083572809,-0.1336702364203089,0.2275895168415331,0.0022944550669215724,0.019444444444438602,0.009250502031581398
2015-09-26 00:00:00+00:00,0,234.69,-0.0051001003064353,0.013521955111392,-1.2834703243846646,0.0916286104756807,-0.00504493810412073,-0.059259259259258235,0.0037228361814698463
2015-09-27 00:00:00+00:00,0,233.58,-0.0047408635146795,0.0133356605444664,-1.6426371320064233,-0.0228122095696221,-0.004644820386073955,-0.2923497267759446,-0.0009269419803136225
2015-09-28 00:00:00+00:00,0,239.99,0.0270726249568256,0.0128123236838069,1.0309097996873398,0.5898365722941605,0.02766239883526745,0.4241773962804005,0.02390686400527753
2015-09-29 00:00:00+00:00,0,236.89,-0.0130013574372095,0.0127882732780259,0.3969349087786409,0.2384235654089934,-0.012793798966494505,-0.44545454545454993,0.00965380544202521
2015-09-30 00:00:00+00:00,0,237.14,0.001054785659889,0.0125129843574058,-0.4287775870131158,0.239526082989073,0.0010976021614319102,-0.1465863453815292,0.009688555601076843
2015-10-01 00:00:00+00:00,0,238.34,0.0050475416327357,0.0125598385202896,-0.3139874139117959,0.3309997893710772,0.005229860818220198,-0.013513513513515596,0.013369719966040083
2015-10-02 00:00:00+00:00,0,238.28,-0.0002517729021734,0.012319918320461,-0.1990444335535575,0.2937617141928967,-0.00025174121003609246,0.03909465020576075,0.011850800502768877
2015-10-03 00:00:00+00:00,0,239.92,0.0068590816802668,0.0119257698105797,-1.0371872839494152,0.4219748842697584,0.0067559061726322235,0.25778546712802297,0.016992668193181126
2015-10-04 00:00:00+00:00,0,239.87,-0.0002084245198148,0.0112301305663084,-1.1979424745400864,0.3770248952916688,-0.000250072937940242,0.16115702479339344,0.015158334367931348
2015-10-05 00:00:00+00:00,0,240.95,0.0044923331654029,0.0113525447333715,0.7717783733553291,0.4439749052639001,0.0045024388210279905,0.4913793103448272,0.01781659155725346
2015-10-06 00:00:00+00:00,0,246.64,0.0233403404915532,0.0114372932996246,1.7157073924670088,0.943596342857802,0.02369982982609048,0.3231469440832231,0.037715930468269265
2015-10-07 00:00:00+00:00,0,244.0,-0.010761558284693,0.0116753038118532,1.2639792762618702,0.6023014530618411,-0.010944466963923748,-0.010309278350515205,0.02401338156927202
2015-10-08 00:00:00+00:00,0,242.94,-0.0043537260210771,0.0116425026147513,-0.3060535717121297,0.4439870289606915,-0.004344262295081977,-0.26729559748427434,0.017668562587111136
2015-10-09 00:00:00+00:00,0,244.35,0.005787124444039,0.0117806812642237,-0.6982419672693887,0.5359882642977709,0.005803902198073584,0.35978835978835955,0.0212819890583289
2015-10-10 00:00:00+00:00,0,246.07,0.0070144245842449,0.0117529460143499,-1.3290770020832168,0.6487512867456076,0.006668303060055619,0.48695652173912984,0.025689707884013258
2015-10-11 00:00:00+00:00,0,249.02,0.0119171662238577,0.0114233451439435,-0.9141740124047516,0.8679178308650819,0.012029586279769194,0.2757437070938241,0.034244530811903484
2015-10-12 00:00:00+00:00,0,246.39,-0.0106175681040559,0.010362959910791,-0.3029032476685048,0.534782799354133,-0.010521665796554374,-0.34615384615384615,0.021053606505074596
2015-10-13 00:00:00+00:00,0,250.99,0.0184974512804638,0.0106152821202113,0.2727037327100962,0.9219463422727756,0.018504240555127227,0.4231927710843386,0.036157518320751425
2015-10-14 00:00:00+00:00,0,253.27,0.0090430156563833,0.0106231965114294,0.956843589282208,1.051284785865846,0.009124233006614154,0.13578947368421268,0.04105183634068488
2015-10-15 00:00:00+00:00,0,254.99,0.0067682153461388,0.010544097441558,0.4274665211418535,1.1149719491167218,0.00687068114511356,0.0041782729805055485,0.04334014041543477
2015-10-16 00:00:00+00:00,2,263.43,0.0325633493368174,0.0121376339544511,1.6271176227262396,1.812593668248468,0.03313985410620448,0.17268445839874313,0.06993872978275495
2015-10-17 00:00:00+00:00,2,272.87,0.0352078132540644,0.0130458668257648,2.196028033897443,2.539013318891449,0.035756310495350226,0.33503401360544227,0.09696758706540587
2015-10-18 00:00:00+00:00,2,265.0,-0.0292656653078561,0.0136017407033111,-0.385277595804683,1.547678717092282,-0.02887716212254469,-0.30492424242424226,0.058741993498809375
2015-10-19 00:00:00+00:00,0,265.17,0.000641303754744,0.013903263649011,-0.4896351291546384,1.416471220226356,0.0006415094339623243,0.004854368932039055,0.053459490018527234
2015-10-20 00:00:00+00:00,0,271.14,0.0222641629102768,0.0143590651847169,-0.8121203053332233,1.8501406278238337,0.022822437662680644,0.28879813302216994,0.06931725028966929
2015-10-21 00:00:00+00:00,0,268.77,-0.0087792973736466,0.0149212796276847,-0.070402962889027,1.4482224727929918,-0.008813984363475597,-0.01974522292994002,0.05395087138840715
2015-10-22 00:00:00+00:00,0,275.84,0.0259649921977315,0.0157817459169883,1.052021738660698,1.9836298563365065,0.026305019161364712,0.13022222222222002,0.07332611829868374
2015-10-23 00:00:00+00:00,0,278.76,0.0105302090949899,0.0159617047225022,0.2232230634772184,2.0728079652568567,0.010879025239338556,0.08232235701906254,0.07600958442473393
2015-10-24 00:00:00+00:00,0,284.29,0.0196436473561588,0.0160335104208604,-0.6091040746526961,2.4020643495181275,0.019837853350552555,0.46515679442508917,0.08727417064571119
2015-10-25 00:00:00+00:00,0,284.97,0.0023890676437239,0.0173140769054383,1.7843301110710883,2.2380582209925706,0.002391923739843142,-0.366403162055332,0.08062522588609333
2015-10-26 00:00:00+00:00,0,287.1,0.0074466755568174,0.0171551587825262,0.3504616474659076,2.227766961850421,0.0074744709969470306,0.39716312056737846,0.0795821893912041
2015-10-27 00:00:00+00:00,1,295.61,0.0292104308741471,0.0170560980630128,1.901131735569426,2.826074870245634,0.02964123998606754,0.28558558558558644,0.0998938928297275
2015-10-28 00:00:00+00:00,1,304.09,0.028282692221702,0.0178911967047862,2.874413298625716,3.3645439302222258,0.02844291125541115,0.13554216867469726,0.11745687488564216
2015-10-29 00:00:00+00:00,1,316.08,0.0386716358802675,0.0195156257512274,1.4306356628839016,4.186015936867705,0.039394935876356334,0.24413757165190075,0.14392074636328855
2015-10-30 00:00:00+00:00,1,329.11,0.0403966952854589,0.021264195013897,2.3471293176490766,5.028300133356481,0.041256683646027845,0.12695775984812552,0.1697897782887121
2015-10-31 00:00:00+00:00,1,314.85,-0.0442957064538423,0.024503641056033,1.6659184309150548,3.1913191682749584,-0.043328978153201025,-0.19417649160414374,0.10655210044120245
2015-11-01 00:00:00+00:00,1,329.46,0.0453586155840845,0.0257032241026766,0.40838096225011,4.2788125808201585,0.04643628509719224,0.3764591439688706,0.14074491636865205
2015-11-02 00:00:00+00:00,1,365.21,0.1030175800833879,0.0295825691384991,2.29322737134784,7.276068525503945,0.10854454393686444,0.35551912568305977,0.2334535778848401
2015-11-03 00:00:00+00:00,1,404.1,0.1011898414822039,0.0355151532323496,3.590434806872255,10.286919142122656,0.1066988004600976,0.19782500415075577,0.3189749989133279
2015-11-04 00:00:00+00:00,2,410.0,0.0144947876139253,0.0599629543640482,3.1429061105202627,9.86911731906332,0.01470078701182992,-0.18256978155339798,0.2964698040785507
2015-11-05 00:00:00+00:00,2,387.21,-0.0571899781831475,0.0673953546593036,1.0458273675925522,6.758725193438238,-0.055585365853658586,-0.2534197264218867,0.19878473613067493
2015-11-06 00:00:00+00:00,2,374.09,-0.0344707713390165,0.0695980574766426,0.4112675252077059,4.8655132702537,-0.03388342243227191,0.024772727272726724,0.1409787752538605
2015-11-07 00:00:00+00:00,2,384.81,0.0282532958036796,0.0698528486676477,-0.567537604791367,5.42308343499144,0.028188959546839126,0.150461837627613,0.15457764496145576
2015-11-08 00:00:00+00:00,2,373.83,-0.0289485573569832,0.0704546975949717,-0.6589025191236951,3.860885012611277,-0.02850831600831608,-0.09677419354838734,0.10878906832641122
2015-11-09 00:00:00+00:00,2,379.53,0.015132496471802,0.0711782398781094,-0.3772509268199109,4.0360388209340385,0.015220415150866676,0.21597859327217062,0.11237912893820767
2015-11-10 00:00:00+00:00,2,337.14,-0.1184353707425259,0.0742323427734068,0.0465887374187404,-0.3854886858215991,-0.11173758398103023,-0.24863025070562872,-0.010745655788067188
2015-11-11 00:00:00+00:00,2,313.2,-0.0736563102355137,0.0772039290112726,0.1294465998714961,-2.628775477648105,-0.07100907634810465,-0.08951063390460473,-0.07384782325237416
2015-11-12 00:00:00+00:00,2,336.49,0.0717264668445346,0.0781108803829145,-0.115202299389,-0.1603206702530428,0.07436143039591323,0.24045801526717558,-0.004505880420214936
2015-11-13 00:00:00+00:00,2,338.07,0.004684543671185,0.078553146310017,-0.6501679865967246,0.0054241554853433,0.004695533299652246,0.2261111111111107,0.00015244574366257702
2015-11-14 00:00:00+00:00,2,334.71,-0.0099884893591696,0.0783847531646528,-0.9949635279827044,-0.315092430751406,-0.00996805489824895,0.022123893805309103,-0.008863927003186167
2015-11-15 00:00:00+00:00,2,322.93,-0.0358289038035922,0.0785784441595231,-0.9562176640162658,-1.406988389727417,-0.03507933187916457,-0.31653590826795286,-0.03974586142372383
2015-11-16 00:00:00+00:00,0,332.89,0.0303765236094261,0.0788273010444173,-0.8421626334621891,-0.3244180668962713,0.030810676905926763,0.43270300333703915,-0.009173299845553484
2015-11-17 00:00:00+00:00,0,336.49,0.0107563258821507,0.0787620073800766,-0.7921893037296047,0.0493360347128941,0.010935856992639286,0.1016949152542358,0.0013948291940841795
2015-11-18 00:00:00+00:00,0,335.49,-0.002976281252976,0.078431235281446,-0.9213560395144575,-0.0506007304978197,-0.0029718565187672736,0.18625000000000114,-0.0014308001554899086
2015-11-19 00:00:00+00:00,0,326.41,-0.0274378898326638,0.0780664640245638,-0.7379239790402097,-0.91054351806946,-0.02709388971684046,-0.36846689895469986,-0.025816746859202322
2015-11-20 00:00:00+00:00,0,322.39,-0.0123922670938452,0.0774553665860966,-0.4915759624230216,-1.2066822306342715,-0.012678773772700783,0.2058823529411744,-0.0343368628361449
2015-11-21 00:00:00+00:00,0,327.0,0.0141981781155557,0.0772390736862728,-0.8062354603745266,-0.6527124943834224,0.01429945097552658,0.4143101970865468,-0.01860970705709175
2015-11-22 00:00:00+00:00,0,323.71,-0.0101121176402504,0.0758063862068577,-0.864140876934596,-0.9038827330135746,-0.010030887794733875,-0.048333333333336725,-0.025841006420290635
2015-11-23 00:00:00+00:00,0,323.0,-0.0021957300343464,0.0731907077565902,-0.6932885874518748,-0.8854177108217982,-0.0022241443222538837,-0.25,-0.025380739831219357
2015-11-24 00:00:00+00:00,0,321.0,-0.0062112000926406,0.054994079525418,-0.7748018207005398,-0.991568405029227,-0.006222717562923721,0.08027079303674867,-0.02850887568247973
2015-11-25 00:00:00+00:00,0,328.98,0.0245558355139963,0.0455264146157284,-0.2607631708345025,-0.1371333188359926,0.024987537387836614,0.42173913043478384,-0.003944397531342347
2015-11-26 00:00:00+00:00,0,352.57,0.0692522254538867,0.0443981521053381,1.224273145077934,2.1225936639103224,0.07167391106112643,0.10178571428571381,0.06066279976787681
2015-11-27 00:00:00+00:00,0,358.19,0.0158143877744148,0.0442978566005091,-0.359403781034586,2.455679981633125,0.015968913092806885,0.1200000000000011,0.06966758454001964
2015-11-28 00:00:00+00:00,0,357.24,-0.0026557470566283,0.0433426055095235,-0.7228831415605801,2.1313295071918787,-0.0026800670016749848,0.22014051522248468,0.060083349475980485
2015-11-29 00:00:00+00:00,2,372.24,0.0411309827207078,0.0424107344068708,-0.6589585512718975,3.356917173173599,0.041988579106483036,0.42823954568921085,0.09369995583022894
2015-11-30 00:00:00+00:00,2,376.86,0.0123349581579513,0.0370651117378126,0.8397316112626333,3.4772107757285085,0.012384150436534624,0.10897852960312371,0.09607608080548058
2015-12-01 00:00:00+00:00,2,362.68,-0.038352862916489,0.0312488348854966,0.4990552385530531,1.7955716542305709,-0.037677775419231556,-0.16803615447822545,0.049354286751676524
2015-12-02 00:00:00+00:00,0,360.0,-0.0074168713276997,0.0295589428682014,0.6328879037313954,1.3693267347800315,-0.007389434211977519,0.30270793036750454,0.037489701847465584
2015-12-03 00:00:00+00:00,0,361.77,0.0049046193334551,0.0289037976549845,0.0201160212383756,1.4074860933724267,0.004916666666666616,-0.11024498886414336,0.03837876231388848
2015-12-04 00:00:00+00:00,0,363.98,0.00609027028865,0.0288221856490134,-0.5317753441319779,1.4839159892417229,0.005775235568819342,0.4076433121019105,0.040291211726499965
2015-12-05 00:00:00+00:00,1,387.99,0.0638806450230018,0.0288453264532783,0.5709624244131004,3.629257323599631,0.06596516292103959,0.42278140606991954,0.0975297561851689
2015-12-06 00:00:00+00:00,1,387.55,-0.0011346933677422,0.029728358090174,0.8687118570427776,3.2417090070663335,-0.0012370177563589449,-0.021907716169057734,0.08632350555876211
2015-12-07 00:00:00+00:00,1,394.73,0.0183571141468835,0.0298210804299781,0.054700904266106,3.616784339726678,0.01857920677108881,0.30507892930679636,0.09534478148791581
2015-12-08 00:00:00+00:00,1,418.94,0.0595257247032159,0.0310982906807414,0.2690669173313093,5.5780429740383966,0.061333063106427124,0.5,0.14480560780530016
2015-12-09 00:00:00+00:00,1,418.39,-0.001313699686144,0.0321864819841552,2.0620731002751627,4.994419833653808,0.001316293318016493,0.2245833333333328,0.12790910446749737
2015-12-10 00:00:00+00:00,1,415.68,-0.0064982784092413,0.031563172031503,-0.2532036642784456,4.260665563782027,-0.0064772102583713275,0.16782608695652235,0.10787826804902867
2015-12-11 00:00:00+00:00,1,452.95,0.085866010633062,0.0317969708138975,1.7687107825911548,7.404411700564708,0.08966031562740565,0.49519487453283484,0.18384846846227565
2015-12-12 00:00:00+00:00,1,436.87,-0.0361460761140318,0.0394939961384863,3.6421255661584966,5.167801062415663,-0.03550060713102988,0.010551703346397656,0.12660433866766851
2015-12-13 00:00:00+00:00,1,433.83,-0.0069829157064544,0.0404363859769957,-0.5440438189744632,4.386105723137973,-0.007026779583428687,0.09033183121671395,0.1062520204255184
2015-12-14 00:00:00+00:00,1,444.01,0.0231943324063086,0.0409199535529213,4.199989270697248,4.937905178077244,0.024528127740089518,0.2131226053639842,0.11813173233297647
2015-12-15 00:00:00+00:00,1,464.27,0.0446191948407106,0.0407016607483003,-0.1941550094796167,6.397152303974622,0.045582505686552734,0.4679093912222744,0.15061559042131045
2015-12-16 00:00:00+00:00,1,453.97,-0.0224351629789686,0.0386903534407375,0.4817336305186028,4.806947322643737,-0.022669537136706077,0.06490093004448105,0.11184313530231504
2015-12-17 00:00:00+00:00,1,455.5,0.0033646001371518,0.0382229147710789,-0.3557903098864209,4.49485710143955,0.0033923693717508602,0.41957364341085424,0.10344297636511324
2015-12-18 00:00:00+00:00,1,463.17,0.0166984406219319,0.0381820854073593,-0.390165016940844,4.7972516632071915,0.0168386388583974,0.33671742808798655,0.10913389707539856
2015-12-19 00:00:00+00:00,1,461.29,-0.0040672448600363,0.0379836671925409,-0.3375147097482007,4.16132293337796,-0.003994472513710683,0.19258202567760407,0.09373294897772566
2015-12-20 00:00:00+00:00,1,442.22,-0.0422194166578986,0.0386356367825934,-0.2937246928212787,1.948815987341959,-0.04134058835006177,-0.10958466453674048,0.04369478137715421
2015-12-21 00:00:00+00:00,0,436.81,-0.0123091778624793,0.038206759201315,-0.3331516142259265,1.247976369499895,-0.012546342345600894,0.1142568250758339,0.027898947291285614
2015-12-22 00:00:00+00:00,0,433.92,-0.0066381326295545,0.0377344981305153,-0.3348122159102006,0.8538833819284264,-0.006707107702872855,-0.35774946921443423,0.01905058165488227
2015-12-23 00:00:00+00:00,0,442.43,0.0194220745319241,0.0376804798260332,-0.3096259946089751,1.5830373455543167,0.019564916808775427,0.3406658739595715,0.03518756752698304
2015-12-24 00:00:00+00:00,0,455.74,0.0296402116200594,0.0377404904618933,-0.3312367152644611,2.699890931691982,0.030083855073118917,0.2576791808873723,0.059636127459751664
2015-12-25 00:00:00+00:00,0,455.84,0.0002193992856382,0.0373314498241447,-0.4179127425550304,2.452282271530862,0.00021942335542187626,0.1492204899777252,0.05385976522447966
2015-12-26 00:00:00+00:00,0,419.41,-0.0832929089799568,0.03820054293126,-0.1417487774196961,-1.2507922305197212,-0.07987802202623837,-0.3051356388486225,-0.027550967077746513
2015-12-27 00:00:00+00:00,0,424.72,0.0125811665057749,0.0385186688356289,-0.3619110859774937,-0.6259548752320825,0.012660642330893403,0.24130105900151366,-0.013807831187249486
2015-12-28 00:00:00+00:00,0,421.94,-0.0065670044427389,0.0375575426127829,-0.3215866041463957,-0.8311020299719303,-0.006568879052574625,-0.16890756302520965,-0.018368584839849378
2015-12-29 00:00:00+00:00,0,433.89,0.027927921921073,0.0366102967810635,-0.3255634685053288,0.386145782406345,0.02832156230743705,0.4993145990404393,0.008526733210017845
2015-12-30 00:00:00+00:00,0,427.95,-0.0137846794261316,0.0366044116474204,-0.3641442289315106,-0.2163442921085447,-0.013690105787181078,-0.05696202531645794,-0.004779640889811754
2015-12-31 00:00:00+00:00,0,430.35,0.0055924647678649,0.0364181869799706,-0.3087341088229581,0.0328313547589687,0.005725636831035395,0.25601604278074985,0.0007252796174699316
2016-01-01 00:00:00+00:00,0,435.66,0.0122632915247269,0.027918192947584,-0.345935302754626,0.5354188447819297,0.012338794004879753,0.33856988082340644,0.011813264814602098
2016-01-02 00:00:00+00:00,0,435.4,-0.0005969738197634,0.0265307780080482,-0.3569437533759852,0.4596646690883972,-0.0006197351206189057,0.08058252427183799,0.010131039794114338
2016-01-03 00:00:00+00:00,0,431.91,-0.0080479155940734,0.0259438061455919,-0.582316697007206,0.0835061291752481,-0.00801561782269167,0.14212488350419683,0.0018401241295074033
2016-01-04 00:00:00+00:00,0,433.85,0.0044816190331251,0.0256761860230094,-0.2635078310898004,0.2603150692537497,0.0045149340125029995,0.06108597285068085,0.005732788532273547
2016-01-05 00:00:00+00:00,0,433.34,-0.0011762129609377,0.0244722116198866,-0.4722094795970853,0.1869517293248463,-0.0011524986170016597,0.09219858156028071,0.004115360871341123
2016-01-06 00:00:00+00:00,0,430.87,-0.0057162188024504,0.0242735747956217,-0.30586188052513,-0.0660912925156367,-0.005654020123696087,0.012241054613940872,-0.0014550877918768634
2016-01-07 00:00:00+00:00,0,459.07,0.0633962834032843,0.0246784402883312,2.608932126512256,2.6259174020096907,0.06596851344448049,0.46340223652999035,0.05746336920338968
2016-01-08 00:00:00+00:00,0,454.44,-0.010136812177691,0.0248638356599263,0.5937805362168675,1.9348776494373396,-0.010085607859367842,-0.09039715471250603,0.04215335975995216
2016-01-09 00:00:00+00:00,0,450.38,-0.0089742208355102,0.0231559986022627,-0.7780802152725083,1.363936920919457,-0.008868642855571025,-0.1738609112709858,0.029622156630485508
2016-01-10 00:00:00+00:00,0,449.99,-0.0008663105709676,0.022278537290318,-0.8153162476555401,1.1968953094033736,-0.0008881191855946563,0.33392645314353786,0.025923392781984633
2016-01-11 00:00:00+00:00,0,449.19,-0.0017793994774887,0.022163525105426,-0.2298217347585348,1.006714803745865,-0.001777817284828577,-0.011078286558343975,0.021754368670176882
2016-01-12 00:00:00+00:00,0,434.01,-0.0343783855081287,0.0218696695660752,0.1320346516338948,-0.5348770823251812,-0.03394470907714909,-0.3762067007382166,-0.01157238120752635
2016-01-13 00:00:00+00:00,0,432.77,-0.0028611662611382,0.0218664059003482,0.9100789913820708,-0.6020316459132573,-0.002857077025875001,0.1215999999999986,-0.013043193135791387
2016-01-14 00:00:00+00:00,0,430.03,-0.0063514353526365,0.0217883689441925,-0.2635838967976582,-0.805647679635797,-0.0061705569678761635,-0.22077028885832495,-0.017486723355646827
