entry_time,entry_price,exit_time,exit_price,gross_ret,net_ret,holding_hours,regime,strategy,exit_reason
2018-04-28 02:00:00+00:00,9110.0,2018-04-28 03:00:00+00:00,9051.01,-0.006475301866081251,-0.006475301866081251,1.0,1,TR3,fth_clv
2018-04-28 04:00:00+00:00,9150.01,2018-04-28 05:00:00+00:00,9121.82,-0.0030808709498678644,-0.0030808709498678644,1.0,1,TR3,fth_level
2018-04-28 19:00:00+00:00,9387.23,2018-04-28 21:00:00+00:00,9320.31,-0.0071288335323625995,-0.0071288335323625995,2.0,1,TR3,fth_clv
2018-04-28 23:00:00+00:00,9326.62,2018-04-29 11:00:00+00:00,9215.01,-0.011966821849716203,-0.011966821849716203,12.0,1,TR3,ema50_relaxed
2018-04-29 14:00:00+00:00,9301.03,2018-04-30 04:00:00+00:00,9268.04,-0.0035469189971433224,-0.0035469189971433224,14.0,1,TR3,ema50_relaxed
2018-04-30 06:00:00+00:00,9329.86,2018-04-30 07:00:00+00:00,9298.7,-0.003339814316613565,-0.003339814316613565,1.0,1,TR3,fth_level
2018-04-30 18:00:00+00:00,9301.56,2018-04-30 19:00:00+00:00,9308.19,0.0007127836620954842,0.0007127836620954842,1.0,1,TR3,fth_clv
2018-05-02 07:00:00+00:00,9150.0,2018-05-02 09:00:00+00:00,9120.0,-0.003278688524590123,-0.003278688524590123,2.0,1,TR3,fth_clv
2018-05-02 16:00:00+00:00,9133.99,2018-05-02 17:00:00+00:00,9114.85,-0.002095469778267689,-0.002095469778267689,1.0,1,TR3,fth_clv
2018-05-03 17:00:00+00:00,9569.01,2018-05-06 06:00:00+00:00,9711.8,0.014922128830464176,0.014922128830464176,61.0,1,TR3,ema50_relaxed
2018-06-02 22:00:00+00:00,7636.76,2018-06-02 23:00:00+00:00,7630.0,-0.0008851921495504067,-0.0008851921495504067,1.0,1,TR3,fth_level
2018-06-03 07:00:00+00:00,7717.27,2018-06-04 07:00:00+00:00,7582.5,-0.017463429425172428,-0.017463429425172428,24.0,1,TR3,trail_atr
2018-06-06 13:00:00+00:00,7653.11,2018-06-06 14:00:00+00:00,7635.01,-0.002365051593404388,-0.002365051593404388,1.0,1,TR3,fth_clv
2018-06-06 16:00:00+00:00,7655.0,2018-06-06 17:00:00+00:00,7515.17,-0.018266492488569597,-0.018266492488569597,1.0,1,TR3,fth_clv
2018-06-06 21:00:00+00:00,7616.28,2018-06-08 04:00:00+00:00,7637.99,0.002850472934293302,0.002850472934293302,31.0,1,TR3,ema50_relaxed
2018-07-01 06:00:00+00:00,6376.22,2018-07-01 15:00:00+00:00,6291.3,-0.013318235569036219,-0.013318235569036219,9.0,1,TR3,trail_atr
2018-07-01 16:00:00+00:00,6315.12,2018-07-01 17:00:00+00:00,6315.01,-1.7418513028943927e-05,-1.7418513028943927e-05,1.0,1,TR3,fth_level
2018-07-02 08:00:00+00:00,6330.4,2018-07-02 10:00:00+00:00,6318.19,-0.001928788070264087,-0.001928788070264087,2.0,1,TR3,breakeven
2018-07-02 14:00:00+00:00,6595.84,2018-07-03 23:00:00+00:00,6482.48,-0.017186590335726892,-0.017186590335726892,33.0,1,TR3,trail_atr
2018-07-16 15:00:00+00:00,6622.61,2018-07-16 17:00:00+00:00,6615.49,-0.0010751048302708455,-0.0010751048302708455,2.0,1,TR3,fth_clv
2018-07-17 00:00:00+00:00,6728.8,2018-07-17 01:00:00+00:00,6736.8,0.0011889192723812947,0.0011889192723812947,1.0,1,TR3,fth_level
2018-07-17 08:00:00+00:00,6693.88,2018-07-20 18:00:00+00:00,7322.69,0.09393804490071522,0.09393804490071522,82.0,1,TR3,trail_atr
2018-07-21 19:00:00+00:00,7427.64,2018-07-21 20:00:00+00:00,7426.68,-0.00012924697481297986,-0.00012924697481297986,1.0,1,TR3,fth_level
2018-07-21 23:00:00+00:00,7425.01,2018-07-22 00:00:00+00:00,7408.0,-0.0022909060055138486,-0.0022909060055138486,1.0,1,TR3,fth_clv
2018-07-22 01:00:00+00:00,7432.0,2018-07-22 22:00:00+00:00,7376.95,-0.007407158234660982,-0.007407158234660982,21.0,1,TR3,ema50_relaxed
2018-07-23 01:00:00+00:00,7464.0,2018-07-25 16:00:00+00:00,8095.0,0.08453912111468376,0.08453912111468376,63.0,1,TR3,trail_atr
2018-07-25 17:00:00+00:00,8157.99,2018-07-25 18:00:00+00:00,8100.0,-0.0071083686055020134,-0.0071083686055020134,1.0,1,TR3,fth_clv
2018-07-25 20:00:00+00:00,8160.0,2018-07-26 21:00:00+00:00,8140.49,-0.0023909313725490877,-0.0023909313725490877,25.0,1,TR3,ema50_relaxed
2018-07-27 16:00:00+00:00,8144.51,2018-07-28 16:00:00+00:00,8107.45,-0.004550304438204478,-0.004550304438204478,24.0,1,TR3,trail_atr
2018-07-28 17:00:00+00:00,8179.46,2018-07-28 21:00:00+00:00,8164.09,-0.001879097153112741,-0.001879097153112741,4.0,1,TR3,breakeven
2018-08-28 12:00:00+00:00,7033.34,2018-08-30 06:00:00+00:00,6963.04,-0.009995251189335419,-0.009995251189335419,42.0,1,TR3,ema50_relaxed
2018-08-31 00:00:00+00:00,6983.0,2018-08-31 01:00:00+00:00,6945.0,-0.005441787197479564,-0.005441787197479564,1.0,1,TR3,fth_clv
2018-08-31 05:00:00+00:00,7002.44,2018-08-31 06:00:00+00:00,6993.09,-0.0013352488561129139,-0.0013352488561129139,1.0,1,TR3,fth_clv
2018-08-31 12:00:00+00:00,6965.0,2018-08-31 13:00:00+00:00,6902.1,-0.00903086862885849,-0.00903086862885849,1.0,1,TR3,fth_clv
2018-08-31 17:00:00+00:00,6986.02,2018-09-05 10:00:00+00:00,7104.46,0.016953859278959982,0.016953859278959982,113.0,1,TR3,trail_atr
2018-09-21 08:00:00+00:00,6643.02,2018-09-22 17:00:00+00:00,6662.0,0.0028571342552030643,0.0028571342552030643,33.0,1,TR3,trail_atr
2018-09-22 19:00:00+00:00,6730.45,2018-09-22 20:00:00+00:00,6717.0,-0.0019983804946177575,-0.0019983804946177575,1.0,1,TR3,fth_clv
2018-10-16 12:00:00+00:00,6451.68,2018-10-16 13:00:00+00:00,6439.79,-0.001842930833519385,-0.001842930833519385,1.0,1,TR3,fth_level
2018-10-16 18:00:00+00:00,6426.69,2018-10-18 12:00:00+00:00,6429.89,0.0004979235033899521,0.0004979235033899521,42.0,1,TR3,trail_atr
2019-04-17 12:00:00+00:00,5250.0,2019-04-17 13:00:00+00:00,5193.03,-0.010851428571428623,-0.010851428571428623,1.0,1,TR3,fth_clv
2019-04-17 14:00:00+00:00,5212.96,2019-04-17 16:00:00+00:00,5206.41,-0.0012564838402749912,-0.0012564838402749912,2.0,1,TR3,fth_clv
2019-04-17 22:00:00+00:00,5233.0,2019-04-17 23:00:00+00:00,5220.58,-0.00237339957959104,-0.00237339957959104,1.0,1,TR3,fth_level
2019-04-18 02:00:00+00:00,5269.02,2019-04-19 02:00:00+00:00,5221.31,-0.009054814747334383,-0.009054814747334383,24.0,1,TR3,ema50_relaxed
2019-04-19 16:00:00+00:00,5283.59,2019-04-20 22:00:00+00:00,5272.94,-0.0020156749482833636,-0.0020156749482833636,30.0,1,TR3,ema50_relaxed
2019-04-20 23:00:00+00:00,5293.6,2019-04-21 10:00:00+00:00,5254.85,-0.007320160193441172,-0.007320160193441172,11.0,1,TR3,ema50_relaxed
2019-04-21 23:00:00+00:00,5293.63,2019-04-22 02:00:00+00:00,5268.07,-0.004828444753411265,-0.004828444753411265,3.0,1,TR3,ema50_break
2019-04-22 10:00:00+00:00,5303.91,2019-04-22 14:00:00+00:00,5296.62,-0.0013744577113864453,-0.0013744577113864453,4.0,1,TR3,breakeven
2019-04-22 15:00:00+00:00,5317.02,2019-04-24 08:00:00+00:00,5467.14,0.028233860320254545,0.028233860320254545,41.0,1,TR3,ema50_relaxed
2019-04-25 11:00:00+00:00,5457.83,2019-04-25 15:00:00+00:00,5449.69,-0.0014914352407459086,-0.0014914352407459086,4.0,1,TR3,ema50_break
2019-04-25 17:00:00+00:00,5479.28,2019-04-25 22:00:00+00:00,5388.97,-0.016482092537705606,-0.016482092537705606,5.0,1,TR3,trail_atr
2019-05-03 01:00:00+00:00,5408.99,2019-05-04 14:00:00+00:00,5570.55,0.02986879251024699,0.02986879251024699,37.0,1,TR3,ema50_relaxed
2019-05-04 21:00:00+00:00,5688.67,2019-05-06 01:00:00+00:00,5668.88,-0.0034788447914890774,-0.0034788447914890774,28.0,1,TR3,ema50_relaxed
2019-05-06 17:00:00+00:00,5702.79,2019-05-08 00:00:00+00:00,5748.47,0.008010114347538622,0.008010114347538622,31.0,1,TR3,ema50_relaxed
2019-05-08 05:00:00+00:00,5812.72,2019-05-08 06:00:00+00:00,5799.55,-0.002265720695302731,-0.002265720695302731,1.0,1,TR3,fth_level
2019-05-08 16:00:00+00:00,5891.38,2019-05-12 17:00:00+00:00,6829.94,0.15931072176637717,0.15931072176637717,97.0,1,TR3,ema50_relaxed
2019-05-12 19:00:00+00:00,7078.0,2019-05-12 23:00:00+00:00,6984.79,-0.01316897428652164,-0.01316897428652164,4.0,1,TR3,fth_level
2019-05-13 12:00:00+00:00,7263.54,2019-05-16 11:00:00+00:00,7851.54,0.08095226294616675,0.08095226294616675,71.0,1,TR3,ema50_relaxed
2019-05-24 09:00:00+00:00,7971.99,2019-05-26 11:00:00+00:00,7985.0,0.001631963913652612,0.001631963913652612,50.0,1,TR3,ema50_relaxed
2019-05-26 20:00:00+00:00,8569.97,2019-05-29 04:00:00+00:00,8638.66,0.008015197252732476,0.008015197252732476,56.0,1,TR3,trail_atr
2019-05-29 14:00:00+00:00,8733.97,2019-05-29 15:00:00+00:00,8699.78,-0.0039146001188461454,-0.0039146001188461454,1.0,1,TR3,fth_clv
2019-05-30 04:00:00+00:00,8690.01,2019-05-30 18:00:00+00:00,8621.0,-0.007941302714266185,-0.007941302714266185,14.0,1,TR3,trail_atr
2019-05-31 21:00:00+00:00,8504.5,2019-06-03 06:00:00+00:00,8585.13,0.009480863072490964,0.009480863072490964,57.0,1,TR3,ema50_relaxed
2019-06-13 12:00:00+00:00,8123.32,2019-06-18 15:00:00+00:00,9112.02,0.12171132000216667,0.12171132000216667,123.0,1,TR3,ema50_relaxed
2019-06-19 01:00:00+00:00,9168.86,2019-06-19 02:00:00+00:00,9134.75,-0.0037202007665075865,-0.0037202007665075865,1.0,1,TR3,fth_clv
2019-06-19 14:00:00+00:00,9132.4,2019-06-19 15:00:00+00:00,9073.09,-0.006494459287810339,-0.006494459287810339,1.0,1,TR3,fth_clv
2019-06-19 17:00:00+00:00,9134.48,2019-06-19 19:00:00+00:00,9112.81,-0.0023723298972684326,-0.0023723298972684326,2.0,1,TR3,ema50_break
2019-06-19 20:00:00+00:00,9150.0,2019-06-23 11:00:00+00:00,10515.75,0.1492622950819673,0.1492622950819673,87.0,1,TR3,trail_atr
2019-06-23 13:00:00+00:00,10674.91,2019-06-23 14:00:00+00:00,10610.36,-0.006046889388294563,-0.006046889388294563,1.0,1,TR3,fth_clv
2019-06-23 15:00:00+00:00,10694.25,2019-06-23 17:00:00+00:00,10677.45,-0.0015709376534117636,-0.0015709376534117636,2.0,1,TR3,fth_clv
2019-06-23 19:00:00+00:00,10844.04,2019-06-27 09:00:00+00:00,11860.13,0.09370031833154413,0.09370031833154413,86.0,1,TR3,ema50_relaxed
2019-06-28 09:00:00+00:00,11652.59,2019-06-29 03:00:00+00:00,11716.44,0.005479468513008623,0.005479468513008623,18.0,1,TR3,ema50_relaxed
2019-06-29 11:00:00+00:00,11797.9,2019-06-30 08:00:00+00:00,11690.47,-0.009105857822154784,-0.009105857822154784,21.0,1,TR3,ema50_relaxed
2019-07-08 20:00:00+00:00,12219.93,2019-07-10 15:00:00+00:00,12463.13,0.01990191433175137,0.01990191433175137,43.0,1,TR3,ema50_relaxed
2019-08-01 13:00:00+00:00,10029.01,2019-08-06 22:00:00+00:00,11356.06,0.13232113638335186,0.13232113638335186,129.0,1,TR3,trail_atr
2019-08-07 03:00:00+00:00,11622.21,2019-08-07 08:00:00+00:00,11515.02,-0.009222858647365606,-0.009222858647365606,5.0,1,TR3,ema50_break
2019-08-07 12:00:00+00:00,11718.79,2019-08-08 14:00:00+00:00,11669.47,-0.004208625634557928,-0.004208625634557928,26.0,1,TR3,ema50_relaxed
2019-08-08 23:00:00+00:00,11813.57,2019-08-09 10:00:00+00:00,11740.01,-0.006226737556894291,-0.006226737556894291,11.0,1,TR3,ema50_relaxed
2019-08-10 01:00:00+00:00,11924.07,2019-08-10 02:00:00+00:00,11897.98,-0.0021880113082194397,-0.0021880113082194397,1.0,1,TR3,fth_level
2019-08-10 10:00:00+00:00,11887.5,2019-08-10 12:00:00+00:00,11357.73,-0.04456529968454259,-0.04456529968454259,2.0,1,TR3,fth_clv
2019-08-11 22:00:00+00:00,11497.94,2019-08-12 03:00:00+00:00,11435.03,-0.005471414879534953,-0.005471414879534953,5.0,1,TR3,ema50_relaxed
2019-08-12 20:00:00+00:00,11434.97,2019-08-12 21:00:00+00:00,11412.81,-0.0019379150098338682,-0.0019379150098338682,1.0,1,TR3,fth_clv
2019-09-03 11:00:00+00:00,10395.55,2019-09-04 14:00:00+00:00,10413.82,0.0017574827690693962,0.0017574827690693962,27.0,1,TR3,trail_atr
2019-09-04 17:00:00+00:00,10569.6,2019-09-06 18:00:00+00:00,10429.33,-0.013271079321828694,-0.013271079321828694,49.0,1,TR3,trail_atr
2019-09-07 17:00:00+00:00,10522.87,2019-09-07 19:00:00+00:00,10485.96,-0.003507598212274976,-0.003507598212274976,2.0,1,TR3,breakeven
2019-10-26 02:00:00+00:00,10079.13,2019-10-26 10:00:00+00:00,9162.04,-0.09098900401125876,-0.08,8.0,1,TR3,trail_atr
2019-10-26 22:00:00+00:00,9245.83,2019-10-26 23:00:00+00:00,9180.33,-0.007084274748724528,-0.007084274748724528,1.0,1,TR3,fth_clv
2019-10-27 09:00:00+00:00,9280.0,2019-10-27 10:00:00+00:00,9261.45,-0.0019989224137930695,-0.0019989224137930695,1.0,1,TR3,fth_clv
2019-10-27 11:00:00+00:00,9411.28,2019-10-28 17:00:00+00:00,9372.81,-0.004087648013872847,-0.004087648013872847,30.0,1,TR3,trail_atr
2019-10-29 05:00:00+00:00,9422.59,2019-10-29 17:00:00+00:00,9315.95,-0.011317482772783216,-0.011317482772783216,12.0,1,TR3,ema50_relaxed
2019-10-31 13:00:00+00:00,9327.92,2019-10-31 22:00:00+00:00,9146.04,-0.01949845195927913,-0.01949845195927913,9.0,1,TR3,ema50_relaxed
2019-11-01 22:00:00+00:00,9280.0,2019-11-01 23:00:00+00:00,9210.01,-0.0075420258620689795,-0.0075420258620689795,1.0,1,TR3,fth_clv
2019-11-02 12:00:00+00:00,9271.36,2019-11-03 09:00:00+00:00,9231.9,-0.0042561177648156034,-0.0042561177648156034,21.0,1,TR3,ema50_relaxed
2019-11-04 11:00:00+00:00,9210.49,2019-11-05 08:00:00+00:00,9226.07,0.0016915495266809355,0.0016915495266809355,21.0,1,TR3,ema50_relaxed
2019-11-05 20:00:00+00:00,9402.95,2019-11-05 21:00:00+00:00,9359.48,-0.004623017244588246,-0.004623017244588246,1.0,1,TR3,fth_clv
2020-01-27 19:00:00+00:00,8870.27,2020-01-31 12:00:00+00:00,9308.45,0.049398721797645484,0.049398721797645484,89.0,1,TR3,ema50_relaxed
2020-01-31 22:00:00+00:00,9354.8,2020-02-01 00:00:00+00:00,9334.98,-0.00211869842220036,-0.00211869842220036,2.0,1,TR3,breakeven
2020-02-01 01:00:00+00:00,9373.26,2020-02-01 13:00:00+00:00,9295.01,-0.008348216095574013,-0.008348216095574013,12.0,1,TR3,ema50_relaxed
2020-02-01 17:00:00+00:00,9386.89,2020-02-01 18:00:00+00:00,9371.44,-0.0016459125439840516,-0.0016459125439840516,1.0,1,TR3,fth_clv
2020-02-02 07:00:00+00:00,9351.42,2020-02-03 00:00:00+00:00,9325.01,-0.0028241700190987373,-0.0028241700190987373,17.0,1,TR3,ema50_relaxed
2020-02-06 02:00:00+00:00,9627.48,2020-02-06 03:00:00+00:00,9568.02,-0.006176070996771643,-0.006176070996771643,1.0,1,TR3,fth_clv
2020-02-06 04:00:00+00:00,9623.53,2020-02-06 09:00:00+00:00,9626.47,0.00030550120382000223,0.00030550120382000223,5.0,1,TR3,breakeven
2020-02-06 13:00:00+00:00,9821.27,2020-02-06 14:00:00+00:00,9747.27,-0.0075346671051707,-0.0075346671051707,1.0,1,TR3,fth_level
2020-02-06 15:00:00+00:00,9817.18,2020-02-06 16:00:00+00:00,9786.0,-0.003176064816984181,-0.003176064816984181,1.0,1,TR3,fth_level
2020-02-07 00:00:00+00:00,9763.01,2020-02-10 06:00:00+00:00,9826.48,0.0065010688302069575,0.0065010688302069575,78.0,1,TR3,trail_atr
2020-02-11 16:00:00+00:00,10215.18,2020-02-13 10:00:00+00:00,10164.83,-0.004928939088689632,-0.004928939088689632,42.0,1,TR3,ema50_relaxed
2020-02-14 11:00:00+00:00,10250.01,2020-02-15 06:00:00+00:00,10232.39,-0.0017190227131486102,-0.0017190227131486102,19.0,1,TR3,ema50_relaxed
2020-02-19 12:00:00+00:00,10232.42,2020-02-19 13:00:00+00:00,10122.52,-0.010740372267752818,-0.010740372267752818,1.0,1,TR3,fth_clv
2020-03-20 22:00:00+00:00,6241.42,2020-03-21 06:00:00+00:00,6116.96,-0.01994097497043945,-0.01994097497043945,8.0,1,TR3,ema50_break
2020-04-17 20:00:00+00:00,7077.0,2020-04-17 21:00:00+00:00,7061.62,-0.0021732372474212447,-0.0021732372474212447,1.0,1,TR3,fth_clv
2020-04-18 01:00:00+00:00,7079.57,2020-04-19 14:00:00+00:00,7108.33,0.004062393619951532,0.004062393619951532,37.0,1,TR3,ema50_relaxed
2020-04-19 18:00:00+00:00,7169.99,2020-04-19 19:00:00+00:00,7157.0,-0.0018117180079748607,-0.0018117180079748607,1.0,1,TR3,fth_clv
2020-04-19 22:00:00+00:00,7198.4,2020-04-19 23:00:00+00:00,7188.47,-0.0013794732162701884,-0.0013794732162701884,1.0,1,TR3,fth_level
2020-04-20 01:00:00+00:00,7174.01,2020-04-20 02:00:00+00:00,7170.58,-0.0004781147503279959,-0.0004781147503279959,1.0,1,TR3,fth_level
2020-04-23 02:00:00+00:00,7180.31,2020-04-23 03:00:00+00:00,7132.58,-0.006647345309603647,-0.006647345309603647,1.0,1,TR3,fth_clv
2020-04-23 12:00:00+00:00,7140.31,2020-04-24 14:00:00+00:00,7482.36,0.04790408259585366,0.04790408259585366,26.0,1,TR3,trail_atr
2020-04-25 04:00:00+00:00,7529.79,2020-04-26 06:00:00+00:00,7543.12,0.0017703016950008088,0.0017703016950008088,26.0,1,TR3,trail_atr
2020-04-26 07:00:00+00:00,7559.62,2020-05-01 00:00:00+00:00,8624.68,0.1408880340546219,0.1408880340546219,113.0,1,TR3,trail_atr
2020-05-01 01:00:00+00:00,8714.4,2020-05-01 02:00:00+00:00,8664.23,-0.005757137611310026,-0.005757137611310026,1.0,1,TR3,fth_clv
2020-05-01 05:00:00+00:00,8794.84,2020-05-01 07:00:00+00:00,8760.01,-0.003960276707705823,-0.003960276707705823,2.0,1,TR3,fth_clv
2020-05-01 11:00:00+00:00,8917.0,2020-05-03 15:00:00+00:00,8777.01,-0.015699226197151472,-0.015699226197151472,52.0,1,TR3,ema50_relaxed
2020-05-04 14:00:00+00:00,8847.19,2020-05-04 15:00:00+00:00,8793.41,-0.00607876625233561,-0.00607876625233561,1.0,1,TR3,fth_clv
2020-05-04 16:00:00+00:00,8857.21,2020-05-04 18:00:00+00:00,8814.54,-0.004817544125068518,-0.004817544125068518,2.0,1,TR3,fth_level
2020-05-04 19:00:00+00:00,8863.0,2020-05-04 20:00:00+00:00,8844.38,-0.0021008687803227843,-0.0021008687803227843,1.0,1,TR3,fth_clv
2020-05-04 21:00:00+00:00,8923.98,2020-05-05 16:00:00+00:00,8853.23,-0.007928076934282657,-0.007928076934282657,19.0,1,TR3,ema50_relaxed
2020-05-06 23:00:00+00:00,9374.37,2020-05-07 00:00:00+00:00,9155.79,-0.023316766886734785,-0.023316766886734785,1.0,1,TR3,fth_clv
2020-05-07 03:00:00+00:00,9342.0,2020-05-07 04:00:00+00:00,9304.28,-0.004037679297794861,-0.004037679297794861,1.0,1,TR3,fth_level
2020-05-07 08:00:00+00:00,9321.1,2020-05-07 12:00:00+00:00,9290.0,-0.0033365160764288193,-0.0033365160764288193,4.0,1,TR3,fth_level
2020-05-07 13:00:00+00:00,9383.93,2020-05-09 07:00:00+00:00,9700.21,0.033704428741476056,0.033704428741476056,42.0,1,TR3,ema50_relaxed
2020-05-14 08:00:00+00:00,9513.88,2020-05-15 20:00:00+00:00,9331.0,-0.019222441317317318,-0.019222441317317318,36.0,1,TR3,trail_atr
2020-05-16 05:00:00+00:00,9499.28,2020-05-16 08:00:00+00:00,9382.86,-0.01225566569255776,-0.01225566569255776,3.0,1,TR3,ema50_break
2020-05-16 13:00:00+00:00,9471.78,2020-05-16 15:00:00+00:00,9429.79,-0.004433168844715563,-0.004433168844715563,2.0,1,TR3,ema50_break
2020-05-17 01:00:00+00:00,9481.0,2020-05-17 02:00:00+00:00,9472.62,-0.0008838730091761393,-0.0008838730091761393,1.0,1,TR3,fth_level
2020-05-17 07:00:00+00:00,9543.78,2020-05-17 09:00:00+00:00,9489.89,-0.0056466096242789865,-0.0056466096242789865,2.0,1,TR3,fth_clv
2020-05-17 11:00:00+00:00,9532.45,2020-05-18 09:00:00+00:00,9583.06,0.005309233198180774,0.005309233198180774,22.0,1,TR3,ema50_relaxed
2020-05-19 09:00:00+00:00,9798.33,2020-05-19 10:00:00+00:00,9783.33,-0.0015308731181742363,-0.0015308731181742363,1.0,1,TR3,fth_level
2020-05-20 13:00:00+00:00,9763.27,2020-05-20 16:00:00+00:00,9404.58,-0.03673871561474795,-0.03673871561474795,3.0,1,TR3,fth_clv
2020-05-29 00:00:00+00:00,9580.01,2020-05-29 01:00:00+00:00,9511.1,-0.007193103138723234,-0.007193103138723234,1.0,1,TR3,fth_clv
2020-05-29 12:00:00+00:00,9400.01,2020-05-31 15:00:00+00:00,9468.31,0.007265949717074616,0.007265949717074616,51.0,1,TR3,trail_atr
2020-06-01 23:00:00+00:00,9750.98,2020-06-02 14:00:00+00:00,10154.41,0.04137327735263541,0.04137327735263541,15.0,1,TR3,trail_atr
2020-06-04 00:00:00+00:00,9668.06,2020-06-04 01:00:00+00:00,9634.59,-0.0034619147998666833,-0.0034619147998666833,1.0,1,TR3,fth_level
2020-06-05 09:00:00+00:00,9834.87,2020-06-05 10:00:00+00:00,9826.87,-0.0008134322060179278,-0.0008134322060179278,1.0,1,TR3,fth_level
2020-06-06 21:00:00+00:00,9708.5,2020-06-06 22:00:00+00:00,9695.83,-0.0013050419735283203,-0.0013050419735283203,1.0,1,TR3,fth_clv
2020-06-07 20:00:00+00:00,9780.14,2020-06-07 21:00:00+00:00,9736.21,-0.0044917557417378795,-0.0044917557417378795,1.0,1,TR3,fth_level
2020-06-07 23:00:00+00:00,9761.51,2020-06-08 00:00:00+00:00,9750.12,-0.0011668276731775507,-0.0011668276731775507,1.0,1,TR3,fth_clv
2020-06-08 16:00:00+00:00,9706.39,2020-06-08 19:00:00+00:00,9704.29,-0.00021635232048156094,-0.00021635232048156094,3.0,1,TR3,breakeven
2020-06-09 12:00:00+00:00,9726.71,2020-06-09 14:00:00+00:00,9711.86,-0.0015267238357058455,-0.0015267238357058455,2.0,1,TR3,fth_level
2020-06-09 20:00:00+00:00,9730.62,2020-06-11 13:00:00+00:00,9708.95,-0.002226990674797702,-0.002226990674797702,41.0,1,TR3,ema50_relaxed
2020-07-22 11:00:00+00:00,9344.04,2020-07-24 07:00:00+00:00,9482.73,0.014842616255923424,0.014842616255923424,44.0,1,TR3,trail_atr
2020-07-24 08:00:00+00:00,9515.0,2020-07-30 08:00:00+00:00,10940.0,0.1497635312664214,0.1497635312664214,144.0,1,TR3,ema50_relaxed
2020-07-30 09:00:00+00:00,11013.27,2020-07-30 10:00:00+00:00,10982.47,-0.00279662625178545,-0.00279662625178545,1.0,1,TR3,fth_level
2020-07-30 14:00:00+00:00,11022.25,2020-07-30 15:00:00+00:00,10968.9,-0.004840209576084775,-0.004840209576084775,1.0,1,TR3,fth_clv
2020-07-30 16:00:00+00:00,11016.04,2020-07-31 04:00:00+00:00,10992.56,-0.0021314374312367823,-0.0021314374312367823,12.0,1,TR3,ema50_relaxed
2020-07-31 05:00:00+00:00,11067.63,2020-07-31 06:00:00+00:00,11045.74,-0.0019778398808054654,-0.0019778398808054654,1.0,1,TR3,fth_clv
2020-07-31 07:00:00+00:00,11155.23,2020-08-02 05:00:00+00:00,11182.6,0.00245355765860511,0.00245355765860511,46.0,1,TR3,ema50_relaxed
2020-08-03 14:00:00+00:00,11287.6,2020-08-03 22:00:00+00:00,11209.91,-0.006882774017506033,-0.006882774017506033,8.0,1,TR3,ema50_relaxed
2020-08-05 06:00:00+00:00,11296.24,2020-08-05 07:00:00+00:00,11279.57,-0.0014757122724021743,-0.0014757122724021743,1.0,1,TR3,fth_clv
2020-08-05 10:00:00+00:00,11397.86,2020-08-07 15:00:00+00:00,11639.3,0.02118292381201381,0.02118292381201381,53.0,1,TR3,ema50_relaxed
2020-08-08 10:00:00+00:00,11758.0,2020-08-08 15:00:00+00:00,11751.47,-0.0005553665589386192,-0.0005553665589386192,5.0,1,TR3,breakeven
2020-08-08 20:00:00+00:00,11719.61,2020-08-09 06:00:00+00:00,11650.74,-0.0058764754117245355,-0.0058764754117245355,10.0,1,TR3,ema50_relaxed
2020-08-10 13:00:00+00:00,11883.61,2020-08-10 20:00:00+00:00,11872.08,-0.0009702438905350164,-0.0009702438905350164,7.0,1,TR3,breakeven
2020-08-11 00:00:00+00:00,11899.87,2020-08-11 07:00:00+00:00,11755.0,-0.012174082574011424,-0.012174082574011424,7.0,1,TR3,ema50_break
2020-08-12 20:00:00+00:00,11578.61,2020-08-12 21:00:00+00:00,11567.71,-0.0009413910650761803,-0.0009413910650761803,1.0,1,TR3,fth_level
2020-08-13 01:00:00+00:00,11636.09,2020-08-13 02:00:00+00:00,11609.51,-0.00228427246609475,-0.00228427246609475,1.0,1,TR3,fth_clv
2020-08-14 00:00:00+00:00,11795.95,2020-08-14 14:00:00+00:00,11724.87,-0.006025796989644783,-0.006025796989644783,14.0,1,TR3,breakeven
2020-08-14 16:00:00+00:00,11749.99,2020-08-16 11:00:00+00:00,11792.74,0.0036383009687668277,0.0036383009687668277,43.0,1,TR3,ema50_relaxed
2020-08-16 16:00:00+00:00,11866.01,2020-08-17 05:00:00+00:00,11813.01,-0.004466539300068018,-0.004466539300068018,13.0,1,TR3,ema50_relaxed
2020-08-17 09:00:00+00:00,11875.33,2020-08-17 10:00:00+00:00,11860.26,-0.001269017366254177,-0.001269017366254177,1.0,1,TR3,fth_clv
2020-08-17 14:00:00+00:00,12125.0,2020-08-18 15:00:00+00:00,11943.85,-0.014940206185567018,-0.014940206185567018,25.0,1,TR3,trail_atr
2020-08-20 19:00:00+00:00,11871.68,2020-08-20 20:00:00+00:00,11856.61,-0.0012694075312003061,-0.0012694075312003061,1.0,1,TR3,fth_clv
2020-08-21 00:00:00+00:00,11864.26,2020-08-21 01:00:00+00:00,11837.24,-0.002277428175040064,-0.002277428175040064,1.0,1,TR3,fth_clv
2020-10-09 11:00:00+00:00,10992.31,2020-10-12 11:00:00+00:00,11268.35,0.025112101096129935,0.025112101096129935,72.0,1,TR3,ema50_relaxed
2020-10-12 14:00:00+00:00,11496.15,2020-10-13 14:00:00+00:00,11354.51,-0.012320646477298913,-0.012320646477298913,24.0,1,TR3,trail_atr
