Date,Open,High,Low,Close,Volume,Log_Returns,Abs_Return,Squared_Return,RealizedVol_20,ParkinsonVol_20,GKVol_20,VolZ_20,EMA_20,EMA_20_slope
2015-08-19 00:00:00+00:00,221.99,238.99,214.91,227.34,13329.69033609,0.023814358445888587,0.023814358445888587,0.0005671236681892651,0.03848152085612389,0.0403693896404179,0.04099730856570876,3.063125760246101,262.4402453850907,-3.6947626721147913
2015-08-20 00:00:00+00:00,227.46,238.2,227.45,235.56,8819.52508175,0.035518963817805574,0.035518963817805574,0.0012615967906905816,0.039208280598866246,0.04070277470986017,0.04119655579243978,1.0563188998110153,259.88022201508204,-2.5600233700086505
2015-08-21 00:00:00+00:00,235.56,236.99,231.15,232.85,8328.5779028,-0.011571188647983793,0.011571188647983793,0.000133892406727229,0.03918726765038103,0.04064607539263062,0.04112682703132549,0.771672387065451,257.3059151565028,-2.5743068585792344
2015-08-22 00:00:00+00:00,232.85,235.53,222.68,231.15,7197.34948925,-0.007327618994151717,0.007327618994151717,5.369400012345302e-05,0.039211988396964444,0.04126046400914659,0.04195746598016937,0.23526125453324598,254.81487561778826,-2.4910395387145456
2015-08-23 00:00:00+00:00,231.16,233.25,226.15,229.21,4312.6376901,-0.008428236527959458,0.008428236527959458,7.10351709712301e-05,0.03923487746483491,0.04138387386551677,0.042117219761369756,-0.995723263610399,252.37631603514177,-2.4385595826464908
2015-08-24 00:00:00+00:00,229.23,229.24,210.0,211.16,16523.78944494,-0.08202247395085949,0.08202247395085949,0.006727686233019423,0.04316015382784574,0.04291988877374542,0.04275699724103077,2.9250993092388327,248.4509526032235,-3.925363431918271
2015-08-25 00:00:00+00:00,211.16,229.49,198.02,223.73,19685.20578035,0.05782382772956928,0.05782382772956928,0.003343595053298905,0.04500365604816929,0.047227117116473934,0.04799761665105767,2.797533784803878,246.09657616482127,-2.3543764384022268
2015-08-26 00:00:00+00:00,223.73,231.97,220.16,226.81,9756.26262065,0.01367269490735966,0.01367269490735966,0.0001869425860297388,0.04503910753905957,0.04771347830158359,0.04864233426614841,0.392780586698012,244.25975938721925,-1.8368167776020243
2015-08-27 00:00:00+00:00,226.72,229.99,224.0,225.8,7891.14647013,-0.004463010876782793,0.004463010876782793,1.9918466086281513e-05,0.045049566228566394,0.047803822849939566,0.048762696480164645,-0.08593814425653573,242.50168706462694,-1.7580723225923123
2015-08-28 00:00:00+00:00,225.62,236.18,221.2,231.55,9155.34886512,0.02514618121119929,0.02514618121119929,0.0006323304295064722,0.042921548489484714,0.04756877440126074,0.04918690335948032,0.1841909372447167,241.45866924894818,-1.043017815678752
2015-08-29 00:00:00+00:00,231.55,233.95,228.0,230.61,4469.25113064,-0.004067860897610698,0.004067860897610698,1.6547492282310113e-05,0.04266904440691834,0.047528903806954764,0.04921832759067788,-0.9447164319556186,240.42546265381026,-1.0332065951379263
2015-08-30 00:00:00+00:00,230.61,233.47,226.59,229.39,4975.99074234,-0.005304360263113927,0.005304360263113927,2.8136237800902043e-05,0.04263473481294253,0.0476108549728825,0.049339061204082255,-0.8119944272340489,239.37446621059024,-1.050996443220015
2015-08-31 00:00:00+00:00,229.4,233.0,225.23,230.75,6986.51571867,0.005911261616925084,0.005911261616925084,3.494301390373176e-05,0.0422733100650352,0.0476968855314018,0.04957392641816399,-0.344343365472089,238.55308847624832,-0.8213777343419224
2015-09-01 00:00:00+00:00,230.76,233.5,226.42,228.22,8599.28297275,-0.011024797376427947,0.011024797376427947,0.00012154615719129255,0.04213725278927021,0.047761987181499065,0.04970520415448608,0.019972809544374897,237.5689848118437,-0.9841036644046142
2015-09-02 00:00:00+00:00,228.22,231.43,226.43,229.97,7461.09419833,0.007638789626696947,0.007638789626696947,5.835110696093288e-05,0.042128599814862125,0.04778820089275519,0.04974138271851628,-0.2882986910457461,236.84527197262048,-0.723712839223225
2015-09-03 00:00:00+00:00,229.95,230.79,226.48,227.25,6669.72158489,-0.01189813257564248,0.01189813257564248,0.00014156555878756477,0.04219360454118758,0.0477747068897514,0.04970419143148428,-0.4816866117169669,235.9314365466566,-0.9138354259638675
2015-09-04 00:00:00+00:00,227.24,232.49,227.24,231.39,7070.63136039,0.018053865556429297,0.018053865556429297,0.00032594206152962413,0.04226992054054793,0.0477787775525532,0.04968507857801587,-0.4319126420249499,235.49891878030837,-0.4325177663482407
2015-09-05 00:00:00+00:00,231.43,237.24,230.12,236.01,5615.31975395,0.019769578395243334,0.019769578395243334,0.000390836229925672,0.04240845537957862,0.047799131432800734,0.049667749925107654,-0.8062441584704818,235.54759318218376,0.048674401875388185
2015-09-06 00:00:00+00:00,236.17,244.82,235.54,241.29,5273.5396927,0.022125352574826496,0.022125352574826496,0.0004895312265603814,0.04266468931244454,0.04797923744993369,0.0498291982071096,-0.8590533061062079,236.09448906959483,0.5468958874110683
2015-09-07 00:00:00+00:00,241.26,242.98,239.21,241.31,4902.58116068,8.28843763426422e-05,8.28843763426422e-05,6.869819841708747e-09,0.027023342464807008,0.03369926394237198,0.0359533607453968,-0.8632490938062369,236.59120439630007,0.49671532670524243
2015-09-08 00:00:00+00:00,241.31,247.82,240.31,244.14,8297.98385459,0.011659417281223664,0.011659417281223664,0.000135942011337697,0.02662145666802745,0.030810985638297886,0.03229044763417125,0.05194357916692577,237.31013731093816,0.7189329146380885
2015-09-09 00:00:00+00:00,244.24,244.69,238.6,238.75,6819.43626768,-0.022324851880813953,0.022324851880813953,0.0004983990115002822,0.025894827015605807,0.030369612088472258,0.03192027699884433,-0.30847146787122903,237.4472670908488,0.13712977991065145
2015-09-10 00:00:00+00:00,238.74,241.4,236.69,238.52,5812.39815317,-0.0009638151059344324,0.0009638151059344324,9.289395584274011e-07,0.02576613849240332,0.030299965375092892,0.03186873173061084,-0.5346368431900609,237.54943212981559,0.10216503896677409
2015-09-11 00:00:00+00:00,238.55,241.54,238.5,240.9,5856.64280098,0.009928745365920593,0.009928745365920593,9.857998454128966e-05,0.02580965307846272,0.02939761858228703,0.03066138019014843,-0.5026517665887539,237.86853383173792,0.3191017019223352
2015-09-12 00:00:00+00:00,240.9,241.12,235.26,236.5,5480.20471378,-0.01843370168883802,0.01843370168883802,0.0003398013579530697,0.026068688140750237,0.029289994883496245,0.0304333227077013,-0.6222419427051329,237.73819727633432,-0.130336555403602
2015-09-13 00:00:00+00:00,236.5,236.91,229.72,230.82,5004.42997556,-0.024310021939728945,0.024310021939728945,0.0005909771667101027,0.01930650274037807,0.027137622063675673,0.029607812469685076,-0.6943909186557732,237.07932134525487,-0.6588759310794501
2015-09-14 00:00:00+00:00,230.83,233.99,228.01,231.01,7984.56251326,0.0008228136358379076,0.0008228136358379076,6.770222793207969e-07,0.014338589418532314,0.018874256400507848,0.020349553158938643,0.8259333106922989,236.50129074094488,-0.578030604309987
2015-09-15 00:00:00+00:00,231.02,232.43,230.26,230.6,7118.30792605,-0.0017763917931380676,0.0017763917931380676,3.155567802728279e-06,0.014014485206453223,0.01756657478166973,0.018750733567654373,0.3957728295287973,235.93926305133107,-0.5620276896138137
2015-09-16 00:00:00+00:00,230.67,232.0,226.85,229.73,7655.65298843,-0.0037799015308791237,0.0037799015308791237,1.4287655583142342e-05,0.014004436978212987,0.017467490439157154,0.01862189589523361,0.800054452713729,235.34790466549,-0.5913583858410618
2015-09-17 00:00:00+00:00,229.72,235.93,229.01,233.34,7527.99830632,0.015591911091631425,0.015591911091631425,0.00024310769148933904,0.013291467871378339,0.015609687594893593,0.016427550713736454,0.839314060280324,235.15667564972904,-0.1912290157609675
2015-09-18 00:00:00+00:00,233.31,234.96,231.75,233.78,4688.4507946,0.0018838847839133543,0.0018838847839133543,3.5490218790602656e-06,0.013266996444399921,0.015333181178060613,0.016069997188612965,-1.4623052382022228,235.02556368308817,-0.13111196664087288
2015-09-19 00:00:00+00:00,233.78,234.31,232.0,232.88,3604.57190273,-0.0038572027422564964,0.0038572027422564964,1.4878012994871035e-05,0.013241989405501675,0.014857391994677234,0.015446283490426573,-2.0820377566472024,234.82122428469881,-0.2043393983893509
2015-09-20 00:00:00+00:00,232.88,234.0,231.84,232.24,3683.55398908,-0.0027519797209932697,0.0027519797209932697,7.573392384758195e-06,0.013190216159694651,0.014196778096937276,0.014577325849724274,-1.7426969207265184,234.57539340044178,-0.2458308842570318
2015-09-21 00:00:00+00:00,232.26,233.64,226.87,227.31,7599.80481578,-0.02145659510498281,0.02145659510498281,0.0004603854734991722,0.013817516714477457,0.0141436862240588,0.01427637665601557,0.9895534506325481,233.88345117182828,-0.6919422286134989
2015-09-22 00:00:00+00:00,227.31,232.5,224.45,231.28,8900.96660186,0.017314373096698844,0.017314373096698844,0.0002997875157316887,0.014247652037911429,0.014623015267742994,0.01477385775034753,1.7381044959793233,233.63550344117797,-0.24794773065030995
2015-09-23 00:00:00+00:00,231.31,233.0,229.27,230.26,6357.67604853,-0.00441999246257231,0.00441999246257231,1.953633336919603e-05,0.014031896782776136,0.014564353803885264,0.014771186731805969,0.06303084049525556,233.31402692297056,-0.32147651820741885
2015-09-24 00:00:00+00:00,230.26,235.99,230.09,235.27,9375.09414213,0.021524685546809273,0.021524685546809273,0.00046331208788902,0.014274544778746992,0.014638062648319216,0.014783415951954053,1.8138492709672458,233.50031007316383,0.18628315019327601
2015-09-25 00:00:00+00:00,235.35,237.62,234.02,235.89,6186.86283845,0.002631803879206556,0.002631803879206556,6.926391658606676e-06,0.013585548819503015,0.014203217113085047,0.014438808357280904,-0.1336702364203089,233.72789959000536,0.22758951684153317
2015-09-26 00:00:00+00:00,235.88,236.2,233.5,234.69,4167.95246947,-0.005100100306435366,0.005100100306435366,2.601102313570211e-05,0.012703980736598503,0.013311136161676904,0.013521955111392,-1.2834703243846646,233.81952820048105,0.09162861047568072
2015-09-27 00:00:00+00:00,234.67,235.03,233.2,233.58,3302.85450184,-0.004740863514679544,0.004740863514679544,2.247578686481968e-05,0.012748120348040126,0.013186300727298785,0.013335660544466414,-1.6426371320064233,233.79671599091142,-0.022812209569622155
2015-09-28 00:00:00+00:00,233.53,240.52,233.53,239.99,8114.32217801,0.02707262495682563,0.02707262495682563,0.0007329270220529379,0.013869528576843438,0.013133436986433846,0.012812323683806985,1.0309097996873398,234.38655256320558,0.5898365722941605
2015-09-29 00:00:00+00:00,239.96,241.05,236.65,236.89,6984.74661537,-0.01300135743720959,0.01300135743720959,0.0001690352952100851,0.013262565254481008,0.01292872632343856,0.012788273278025978,0.39693490877864096,234.62497612861458,0.23842356540899345
2015-09-30 00:00:00+00:00,236.88,238.75,236.26,237.14,5479.4328461,0.001054785659889,0.001054785659889,1.112572788307473e-06,0.013262911399495245,0.012733129661242102,0.012512984357405839,-0.4287775870131158,234.86450221160365,0.23952608298907307
2015-10-01 00:00:00+00:00,237.1,239.86,236.9,238.34,5676.93891488,0.005047541632735726,0.005047541632735726,2.5477676534200437e-05,0.013124393448480065,0.012728715451673528,0.01255983852028963,-0.3139874139117959,235.19550200097473,0.3309997893710772
2015-10-02 00:00:00+00:00,238.34,239.4,236.97,238.28,5907.54929183,-0.0002517729021734653,0.0002517729021734653,6.338959426884934e-08,0.012460449629630803,0.012368545574876329,0.012319918320461004,-0.19904443355355758,235.48926371516762,0.29376171419289676
2015-10-03 00:00:00+00:00,238.31,240.62,237.73,239.92,4332.27031897,0.006859081680266896,0.006859081680266896,4.7047001496572945e-05,0.011316638048108188,0.011767974210910732,0.011925769810579766,-1.0371872839494152,235.91123859943738,0.4219748842697584
2015-10-04 00:00:00+00:00,239.93,240.28,239.07,239.87,3794.12085585,-0.00020842451981488167,0.00020842451981488167,4.3440780460064e-08,0.011315238293423027,0.011263127751491363,0.011230130566308408,-1.1979424745400864,236.28826349472905,0.3770248952916688
2015-10-05 00:00:00+00:00,239.87,240.98,237.5,240.95,7487.56172347,0.0044923331654029425,0.0044923331654029425,2.018105726897922e-05,0.0113527922605084,0.011361655212995713,0.011352544733371566,0.7717783733553291,236.73223839999295,0.44397490526390015
2015-10-06 00:00:00+00:00,240.93,248.0,240.31,246.64,9578.72146391,0.023340340491553254,0.023340340491553254,0.0005447714942616404,0.01246635809064477,0.011742754692726558,0.011437293299624625,1.7157073924670088,237.67583474285075,0.943596342857802
2015-10-07 00:00:00+00:00,246.7,247.96,240.2,244.0,8822.05479471,-0.010761558284693001,0.010761558284693001,0.00011581113671484457,0.012208409245493846,0.01183814603348929,0.011675303811853213,1.2639792762618702,238.2781361959126,0.6023014530618411
2015-10-08 00:00:00+00:00,244.0,245.38,242.2,242.94,5622.45156751,-0.0043537260210771474,0.0043537260210771474,1.895493026660425e-05,0.012239916328342967,0.011823605298381413,0.011642502614751324,-0.30605357171212977,238.7221232248733,0.44398702896069153
2015-10-09 00:00:00+00:00,242.94,244.88,241.1,244.35,4935.02552161,0.005787124444039059,0.005787124444039059,3.349080933079439e-05,0.012277874064414938,0.011932798042623738,0.011780681264223727,-0.6982419672693887,239.25811148917106,0.5359882642977709
2015-10-10 00:00:00+00:00,244.44,246.1,243.8,246.07,3688.53341368,0.007014424584244924,0.007014424584244924,4.920215224805958e-05,0.012362347250210941,0.011934435304909865,0.01175294601434996,-1.3290770020832168,239.90686277591666,0.6487512867456076
2015-10-11 00:00:00+00:00,246.06,250.0,245.63,249.02,4323.26612441,0.011917166223857738,0.011917166223857738,0.0001420188508070557,0.011700824688892325,0.011508547758896353,0.011423345143943584,-0.9141740124047515,240.77478060678175,0.8679178308650819
2015-10-12 00:00:00+00:00,249.01,249.14,245.89,246.39,5402.18608546,-0.010617568104055938,0.010617568104055938,0.00011273275244426601,0.011294094042278073,0.010637864821450495,0.01036295991079109,-0.30290324766850485,241.30956340613588,0.534782799354133
2015-10-13 00:00:00+00:00,246.43,251.5,244.86,250.99,6502.18526608,0.01849745128046389,0.01849745128046389,0.0003421557038731352,0.011986973294414985,0.011017163003284034,0.010615282120211325,0.27270373271009624,242.23150974840866,0.9219463422727756
2015-10-14 00:00:00+00:00,250.98,255.0,250.25,253.27,7587.52667361,0.009043015656383388,0.009043015656383388,8.177613216159509e-05,0.011162917673021099,0.01077930409015796,0.01062319651142945,0.956843589282208,243.2827945342745,1.051284785865846
2015-10-15 00:00:00+00:00,253.25,256.77,253.18,254.99,6678.9212441,0.0067682153461388105,0.0067682153461388105,4.58087389717089e-05,0.011249659921095476,0.01075014747363713,0.010544097441558003,0.4274665211418535,244.39776648339122,1.1149719491167218
2015-10-16 00:00:00+00:00,254.98,267.6,254.86,263.43,9215.97339011,0.032563349336817426,0.032563349336817426,0.001060371720031608,0.013351886877333,0.012493644053243734,0.012137633954451119,1.6271176227262396,246.2103601516397,1.8125936682484678
2015-10-17 00:00:00+00:00,263.45,274.81,263.05,272.87,11034.22730695,0.03520781325406445,0.03520781325406445,0.001239590114133076,0.01546378348104079,0.013765336998593562,0.013045866825764842,2.196028033897443,248.74937347053114,2.539013318891449
2015-10-18 00:00:00+00:00,272.88,273.5,262.94,265.0,5660.0181334,-0.029265665307856112,0.029265665307856112,0.0008564791659114528,0.01566225420370375,0.014204181918287382,0.013601740703311141,-0.385277595804683,250.29705218762342,1.5476787170922819
2015-10-19 00:00:00+00:00,265.0,268.23,262.05,265.17,5364.33182456,0.0006413037547440467,0.0006413037547440467,4.1127050584881244e-07,0.015390744150502402,0.014333070077066676,0.013903263649011026,-0.4896351291546384,251.71352340784978,1.4164712202263559
2015-10-20 00:00:00+00:00,265.09,272.95,264.38,271.14,4648.36685323,0.022264162910276872,0.022264162910276872,0.0004956929500953483,0.01617417770310367,0.0148931967315424,0.014359065184716926,-0.8121203053332233,253.5636640356736,1.8501406278238335
2015-10-21 00:00:00+00:00,271.16,272.85,265.0,268.77,6195.06646892,-0.008779297373646609,0.008779297373646609,7.707606237491824e-05,0.016253736298574916,0.015309961111188628,0.014921279627684728,-0.07040296288902709,255.0118865084666,1.4482224727929918
2015-10-22 00:00:00+00:00,268.77,280.0,268.75,275.84,8695.88388281,0.02596499219773155,0.02596499219773155,0.0006741808198282602,0.017259484788814276,0.01621247529598611,0.015781745916988357,1.052021738660698,256.9955163648031,1.9836298563365062
2015-10-23 00:00:00+00:00,275.76,281.17,275.4,278.76,7072.89470388,0.010530209094989935,0.010530209094989935,0.00011088530358420874,0.017351706840529932,0.01636962505008591,0.01596170472250228,0.22322306347721846,259.06832433005997,2.0728079652568567
2015-10-24 00:00:00+00:00,278.76,284.49,278.75,284.29,5508.01672516,0.01964364735615886,0.01964364735615886,0.00038587288145312695,0.017898972102143928,0.01658304032088475,0.01603351042086044,-0.6091040746526961,261.4703886795781,2.4020643495181275
2015-10-25 00:00:00+00:00,284.29,295.93,283.28,284.97,10695.70837063,0.0023890676437239014,0.0023890676437239014,5.707644206288474e-06,0.01787874524848408,0.017481414583291485,0.01731407690543835,1.7843301110710885,263.70844690057066,2.2380582209925706
2015-10-26 00:00:00+00:00,284.97,287.68,282.04,287.1,7477.92421946,0.007446675556817434,0.007446675556817434,5.545297684850224e-05,0.01718090817708817,0.017169067946701044,0.01715515878252624,0.35046164746590763,265.9362138624211,2.2277669618504206
2015-10-27 00:00:00+00:00,287.1,297.99,286.89,295.61,11123.68178775,0.029210430874147163,0.029210430874147163,0.0008532492718533298,0.018222390418012106,0.017393473950914087,0.0170560980630128,1.901131735569426,268.7622887326667,2.826074870245634
2015-10-28 00:00:00+00:00,295.68,308.93,295.65,304.09,16047.51077092,0.028282692221702082,0.028282692221702082,0.0007999106793075275,0.019264041631976026,0.018283325802985858,0.017891196704786207,2.874413298625716,272.12683266288894,3.3645439302222258
2015-10-29 00:00:00+00:00,304.1,320.99,301.8,316.08,12247.98107552,0.03867163588026755,0.03867163588026755,0.0014954954216559965,0.021076136520120702,0.019961127934738143,0.01951562575122741,1.4306356628839016,276.31284859975665,4.186015936867705
2015-10-30 00:00:00+00:00,316.07,336.97,315.9,329.11,16830.20005473,0.040396695285458924,0.040396695285458924,0.0016318929899862193,0.022876583497141213,0.02172648232750893,0.02126419501389706,2.3471293176490766,281.34114873311313,5.028300133356481
2015-10-31 00:00:00+00:00,329.11,334.28,306.29,314.85,15213.75033133,-0.04429570645384236,0.04429570645384236,0.0019621096102449714,0.024785935739317356,0.024583203538692568,0.024503641056033088,1.6659184309150548,284.5324679013881,3.1913191682749584
2015-11-01 00:00:00+00:00,314.84,332.0,311.44,329.46,10727.71808575,0.04535861558408452,0.04535861558408452,0.0020574040077047553,0.026675385156293318,0.025979320689999925,0.02570322410267664,0.40838096225011006,288.81128048220825,4.2788125808201585
2015-11-02 00:00:00+00:00,329.45,371.82,326.07,365.21,19750.03524771,0.10301758008338792,0.10301758008338792,0.010612621806237243,0.0350014210905043,0.03119133568510105,0.029582569138499198,2.29322737134784,296.0873490077122,7.276068525503945
2015-11-03 00:00:00+00:00,365.14,422.3,362.07,404.1,40167.75664017,0.10118984148220396,0.10118984148220396,0.010239384019193566,0.041629074848072205,0.0373300852737392,0.03551515323234962,3.590434806872255,306.37426814983485,10.286919142122656
2015-11-04 00:00:00+00:00,404.06,499.99,368.15,410.0,50604.1189154,0.014494787613925338,0.014494787613925338,0.0002100988679728034,0.04172762129760637,0.055494506632418304,0.05996295436404827,3.1429061105202627,316.24338546889817,9.86911731906332
2015-11-05 00:00:00+00:00,410.0,450.0,366.66,387.21,27228.23311929,-0.05718997818314752,0.05718997818314752,0.0032706936045888892,0.043031505590489356,0.061589056561088616,0.06739535465930366,1.0458273675925522,323.0021106623364,6.758725193438238
2015-11-06 00:00:00+00:00,387.21,395.0,351.0,374.09,20036.22910475,-0.034470771339016555,0.034470771339016555,0.001188234076706765,0.04300165893908049,0.06332646796734173,0.06959805747664262,0.41126752520770593,327.8676239325901,4.8655132702537
2015-11-07 00:00:00+00:00,374.26,392.0,371.43,384.81,8396.12456558,0.028253295803679693,0.028253295803679693,0.0007982487237702246,0.04296779200058969,0.06351909653281199,0.06985284866764777,-0.567537604791367,333.29070736758155,5.42308343499144
2015-11-08 00:00:00+00:00,384.8,389.0,363.58,373.83,7459.03455998,-0.02894855735698321,0.02894855735698321,0.0008380189730505468,0.043452405394099586,0.06408773810441241,0.07045469759497175,-0.6589025191236951,337.1515923801928,3.860885012611277
2015-11-09 00:00:00+00:00,373.84,386.96,360.8,379.53,11225.64567597,0.015132496471802035,0.015132496471802035,0.00022899244946910106,0.04329868946633214,0.06463160553332131,0.07117823987810941,-0.3772509268199109,341.18763120112686,4.0360388209340385
2015-11-10 00:00:00+00:00,379.55,382.23,322.0,337.14,16694.82226273,-0.11843537074252598,0.11843537074252598,0.014026937042919579,0.05071754685046483,0.06849896388805181,0.07423234277340683,0.04658873741874041,340.80214251530526,-0.3854886858215991
2015-11-11 00:00:00+00:00,337.14,341.75,293.32,313.2,18099.03829411,-0.07365631023551376,0.07365631023551376,0.0054252520375102494,0.05300776470870277,0.07129455527834773,0.0772039290112726,0.12944659987149612,338.17336703765716,-2.628775477648105
2015-11-12 00:00:00+00:00,313.2,344.99,312.24,336.49,15784.26817585,0.07172646684453468,0.07172646684453468,0.005144686046000133,0.05533094212584845,0.0724884303939284,0.07811088038291451,-0.11520229938900008,338.0130463674041,-0.16032067025304286
2015-11-13 00:00:00+00:00,336.49,343.0,325.0,338.07,10203.5664044,0.004684543671185055,0.004684543671185055,2.194494940723995e-05,0.055166264690766374,0.07279754248417764,0.07855314631001702,-0.6501679865967246,338.01847052288946,0.005424155485343363
2015-11-14 00:00:00+00:00,338.08,339.57,329.4,334.71,6008.71016419,-0.00998848935916965,0.00998848935916965,9.976991967824533e-05,0.05520887495417104,0.07267556486126767,0.07838475316465282,-0.9949635279827043,337.70337809213805,-0.315092430751406
2015-11-15 00:00:00+00:00,334.67,336.46,319.89,322.93,6329.30282708,-0.0358289038035922,0.0358289038035922,0.0012837103477670638,0.05576228781399865,0.07294286887924763,0.07857844415952311,-0.9562176640162658,336.29638970241064,-1.4069883897274167
2015-11-16 00:00:00+00:00,322.94,334.1,316.12,332.89,7295.39651482,0.03037652360942613,0.03037652360942613,0.0009227331865940231,0.05579343095731125,0.0731427390974349,0.07882730104441737,-0.8421626334621891,335.97197163551436,-0.3244180668962713
2015-11-17 00:00:00+00:00,332.85,340.72,330.1,336.49,7262.45698749,0.01075632588215077,0.01075632588215077,0.00011569854648302653,0.05548600121965028,0.07302826222863572,0.0787620073800766,-0.7921893037296047,336.02130767022726,0.04933603471289416
2015-11-18 00:00:00+00:00,336.49,338.0,330.0,335.49,5204.31011673,-0.002976281252976007,0.002976281252976007,8.85825009681643e-06,0.05481208327339031,0.0726288040935711,0.07843123528144602,-0.9213560395144577,335.97070693972944,-0.05060073049781977
2015-11-19 00:00:00+00:00,335.5,336.38,324.9,326.41,6720.69593055,-0.027437889832663823,0.027437889832663823,0.0007528377984693968,0.05440966562287653,0.07225997555357763,0.07806646402456381,-0.7379239790402097,335.06016342166,-0.9105435180694599
2015-11-20 00:00:00+00:00,326.53,327.04,311.23,322.39,9324.44081425,-0.012392267093845262,0.012392267093845262,0.00015356828372520008,0.05357223765036555,0.07160921035731645,0.07745536658609663,-0.49157596242302165,333.8534811910257,-1.2066822306342715
2015-11-21 00:00:00+00:00,322.39,328.0,316.33,327.0,5125.95880902,0.014198178115555776,0.014198178115555776,0.00020158826180104696,0.052699087843833294,0.07125901119761419,0.07723907368627289,-0.8062354603745266,333.2007686966423,-0.6527124943834224
2015-11-22 00:00:00+00:00,326.99,327.0,321.0,323.71,3426.17860154,-0.010112117640250462,0.010112117640250462,0.00010225492317026459,0.047451823098999146,0.06908796368479941,0.07580638620685778,-0.864140876934596,332.2968859636287,-0.9038827330135746
2015-11-23 00:00:00+00:00,323.72,326.0,322.0,323.0,4797.36462208,-0.0021957300343464566,0.0021957300343464566,4.821230383731091e-06,0.041712676442278517,0.06594606601508345,0.0731907077565902,-0.6932885874518748,331.4114682528069,-0.8854177108217982
2015-11-24 00:00:00+00:00,323.01,323.17,318.0,321.0,5234.70261933,-0.006211200092640636,0.006211200092640636,3.857900659081904e-05,0.04160975105560135,0.05161292240509515,0.05499407952541806,-0.7748018207005398,330.4198998477777,-0.991568405029227
2015-11-25 00:00:00+00:00,320.96,330.06,316.26,328.98,7870.71416224,0.024555835513996305,0.024555835513996305,0.0006029890577904422,0.03997481901859214,0.04404893595347025,0.045526414615728414,-0.26076317083450257,330.2827665289417,-0.13713331883599267
2015-11-26 00:00:00+00:00,328.99,368.18,328.98,352.57,14023.74766101,0.0692522254538867,0.0692522254538867,0.004795870730315954,0.042170700589979,0.04378729392647872,0.044398152105338144,1.224273145077934,332.405360192852,2.1225936639103224
2015-11-27 00:00:00+00:00,352.56,364.46,347.96,358.19,7234.83070596,0.01581438777441485,0.01581438777441485,0.0002500948606795619,0.041844477474275166,0.043630725874595065,0.044297856600509194,-0.359403781034586,334.86104017448514,2.455679981633125
2015-11-28 00:00:00+00:00,358.2,359.63,351.09,357.24,5553.33149499,-0.0026557470566283842,0.0026557470566283842,7.052992428790327e-06,0.04134503593013355,0.042798311830935326,0.04334260550952355,-0.7228831415605801,336.992369681677,2.1313295071918787
