time,Open,High,Low,Close,Volume
2016-06-01 00:00:00+00:00,531.25000000,531.75000000,528.68000000,531.75000000,377.57791290
2016-06-01 01:00:00+00:00,531.73000000,533.24000000,530.19000000,530.22000000,389.09350680
2016-06-01 02:00:00+00:00,530.55000000,531.29000000,528.72000000,529.01000000,202.37591376
2016-06-01 03:00:00+00:00,529.17000000,529.22000000,525.00000000,527.97000000,314.63148620
2016-06-01 04:00:00+00:00,527.95000000,529.48000000,524.39000000,529.48000000,290.51061229
2016-06-01 05:00:00+00:00,529.47000000,530.09000000,527.08000000,527.49000000,235.10138178
2016-06-01 06:00:00+00:00,527.50000000,533.10000000,527.49000000,532.99000000,197.78454018
2016-06-01 07:00:00+00:00,532.98000000,533.20000000,531.69000000,532.65000000,154.25766633
2016-06-01 08:00:00+00:00,532.72000000,532.98000000,530.60000000,531.57000000,106.36673554
2016-06-01 09:00:00+00:00,531.72000000,532.72000000,530.76000000,531.01000000,206.13737329
2016-06-01 10:00:00+00:00,530.97000000,534.99000000,530.74000000,534.12000000,262.99178377
2016-06-01 11:00:00+00:00,534.00000000,536.35000000,533.77000000,535.79000000,148.85156679
2016-06-01 12:00:00+00:00,535.70000000,538.83000000,534.38000000,538.36000000,689.73701267
2016-06-01 13:00:00+00:00,538.34000000,541.50000000,537.00000000,539.80000000,472.31331202
2016-06-01 14:00:00+00:00,539.82000000,540.28000000,538.28000000,540.00000000,257.23367928
2016-06-01 15:00:00+00:00,539.98000000,539.99000000,536.09000000,537.36000000,64.59119419
2016-06-01 16:00:00+00:00,537.36000000,537.40000000,531.60000000,534.51000000,168.21320083
2016-06-01 17:00:00+00:00,534.50000000,535.49000000,532.42000000,535.49000000,106.05678030
2016-06-01 18:00:00+00:00,535.49000000,535.66000000,535.00000000,535.12000000,37.61829279
2016-06-01 19:00:00+00:00,535.06000000,535.06000000,533.67000000,533.87000000,24.50108792
2016-06-01 20:00:00+00:00,533.86000000,534.62000000,530.50000000,534.62000000,150.88172202
2016-06-01 21:00:00+00:00,534.62000000,536.21000000,533.91000000,535.54000000,94.13432864
2016-06-01 22:00:00+00:00,535.54000000,535.54000000,532.61000000,534.54000000,375.01303084
2016-06-01 23:00:00+00:00,534.62000000,536.99000000,532.00000000,534.84000000,410.67871111
2016-06-02 00:00:00+00:00,534.85000000,535.19000000,531.86000000,534.45000000,274.62420055
2016-06-02 01:00:00+00:00,534.42000000,536.11000000,531.86000000,536.00000000,266.75968045
2016-06-02 02:00:00+00:00,535.61000000,538.73000000,535.60000000,538.07000000,263.75376089
2016-06-02 03:00:00+00:00,538.08000000,538.09000000,536.32000000,537.27000000,241.28340332
2016-06-02 04:00:00+00:00,537.27000000,537.95000000,534.82000000,536.55000000,281.08472807
2016-06-02 05:00:00+00:00,536.75000000,538.16000000,534.51000000,538.16000000,264.41287838
2016-06-02 06:00:00+00:00,538.15000000,538.89000000,537.65000000,538.04000000,181.16147286
