time,Open,High,Low,Close,Volume
2024-02-01 00:00:00+00:00,42545.47000000,42657.94000000,42200.00000000,42447.07000000,573.85773670
2024-02-01 01:00:00+00:00,42446.57000000,42457.90000000,41846.04000000,41947.79000000,945.49803502
2024-02-01 02:00:00+00:00,41943.98000000,42140.63000000,41923.44000000,42117.28000000,481.23387159
2024-02-01 03:00:00+00:00,42120.33000000,42150.29000000,41915.00000000,41972.65000000,302.84714913
2024-02-01 04:00:00+00:00,41968.16000000,42096.99000000,41851.00000000,42025.30000000,434.49801777
2024-02-01 05:00:00+00:00,42023.04000000,42149.60000000,41975.61000000,42107.77000000,271.94800895
2024-02-01 06:00:00+00:00,42108.47000000,42188.51000000,42072.50000000,42151.19000000,217.73642383
2024-02-01 07:00:00+00:00,42149.92000000,42262.21000000,42079.08000000,42147.88000000,151.86091797
2024-02-01 08:00:00+00:00,42147.87000000,42208.49000000,42077.60000000,42200.00000000,119.26112787
2024-02-01 09:00:00+00:00,42199.99000000,42220.85000000,42085.00000000,42112.25000000,133.92899273
2024-02-01 10:00:00+00:00,42112.25000000,42290.31000000,42072.31000000,42183.84000000,244.55039789
2024-02-01 11:00:00+00:00,42183.84000000,42261.14000000,42002.49000000,42042.98000000,195.98256233
2024-02-01 12:00:00+00:00,42043.19000000,42202.17000000,41903.54000000,42104.33000000,389.32574539
2024-02-01 13:00:00+00:00,42100.68000000,42260.91000000,41938.92000000,42189.10000000,505.74250396
2024-02-01 14:00:00+00:00,42188.14000000,42644.20000000,42151.34000000,42637.05000000,931.84776284
2024-02-01 15:00:00+00:00,42631.78000000,42942.34000000,42491.00000000,42491.00000000,1061.40726380
2024-02-01 16:00:00+00:00,42496.20000000,42685.89000000,42350.37000000,42644.10000000,624.19571155
2024-02-01 17:00:00+00:00,42644.11000000,43158.37000000,42614.01000000,42907.66000000,871.59536370
2024-02-01 18:00:00+00:00,42905.56000000,43045.64000000,42758.50000000,42837.15000000,494.52588378
2024-02-01 19:00:00+00:00,42837.15000000,43276.19000000,42811.82000000,43209.45000000,527.82992051
2024-02-01 20:00:00+00:00,43208.96000000,43269.11000000,42881.97000000,43001.81000000,1112.92022007
2024-02-01 21:00:00+00:00,43001.82000000,43214.16000000,42948.50000000,43079.55000000,528.81237356
2024-02-01 22:00:00+00:00,43081.07000000,43100.78000000,42866.55000000,42918.10000000,196.49156125
2024-02-01 23:00:00+00:00,42918.08000000,43087.38000000,42870.24000000,43078.81000000,208.73627854
2024-02-02 00:00:00+00:00,43080.38000000,43407.74000000,43032.13000000,43155.74000000,376.60311556
2024-02-02 01:00:00+00:00,43154.11000000,43283.17000000,43090.47000000,43109.60000000,222.43270160
2024-02-02 02:00:00+00:00,43108.16000000,43186.10000000,43013.57000000,43068.59000000,185.46705391
2024-02-02 03:00:00+00:00,43069.46000000,43105.91000000,43005.08000000,43015.73000000,110.05289081
2024-02-02 04:00:00+00:00,43017.38000000,43049.72000000,42922.04000000,42943.94000000,129.27272267
2024-02-02 05:00:00+00:00,42943.94000000,43122.22000000,42928.05000000,43085.62000000,95.63112646
2024-02-02 06:00:00+00:00,43085.15000000,43241.30000000,43060.63000000,43138.99000000,136.95517145
2024-02-02 07:00:00+00:00,43138.99000000,43241.77000000,43067.05000000,43067.05000000,185.80295785
2024-02-02 08:00:00+00:00,43065.91000000,43087.20000000,42930.69000000,42989.87000000,110.54324207
2024-02-02 09:00:00+00:00,42989.86000000,43047.80000000,42928.08000000,42963.85000000,137.61760584
2024-02-02 10:00:00+00:00,42960.16000000,43122.88000000,42913.88000000,43100.61000000,228.17569748
2024-02-02 11:00:00+00:00,43100.51000000,43181.48000000,43032.65000000,43135.83000000,288.68050588
