time,Open,High,Low,Close,Volume
2016-08-01 00:00:00+00:00,626.97000000,628.29000000,621.14000000,624.30000000,417.48205009
2016-08-01 01:00:00+00:00,624.29000000,624.88000000,615.02000000,622.18000000,595.23371834
2016-08-01 02:00:00+00:00,622.22000000,622.22000000,616.70000000,616.72000000,188.97834798
2016-08-01 03:00:00+00:00,616.78000000,620.00000000,616.78000000,620.00000000,83.18083805
2016-08-01 04:00:00+00:00,620.00000000,629.34000000,620.00000000,626.50000000,117.90865891
2016-08-01 05:00:00+00:00,626.50000000,628.52000000,615.16000000,624.45000000,570.45344476
2016-08-01 06:00:00+00:00,624.64000000,627.78000000,623.43000000,627.71000000,274.63639585
2016-08-01 07:00:00+00:00,627.67000000,628.10000000,623.73000000,626.01000000,224.59246135
2016-08-01 08:00:00+00:00,625.87000000,625.91000000,622.98000000,623.88000000,108.67865256
2016-08-01 09:00:00+00:00,623.88000000,625.64000000,623.75000000,624.72000000,132.39913698
2016-08-01 10:00:00+00:00,624.71000000,627.20000000,622.50000000,627.11000000,260.91406206
2016-08-01 11:00:00+00:00,627.21000000,627.21000000,622.84000000,624.53000000,118.24941401
2016-08-01 12:00:00+00:00,624.56000000,627.25000000,624.01000000,627.25000000,121.40909233
2016-08-01 13:00:00+00:00,627.24000000,627.60000000,625.00000000,625.21000000,159.93463931
2016-08-01 14:00:00+00:00,625.78000000,625.78000000,621.01000000,622.70000000,330.26144100
2016-08-01 15:00:00+00:00,622.87000000,623.47000000,621.10000000,621.22000000,296.07723507
2016-08-01 16:00:00+00:00,621.16000000,621.99000000,619.63000000,620.87000000,382.39164921
2016-08-01 17:00:00+00:00,620.87000000,621.11000000,619.01000000,619.88000000,262.48934837
2016-08-01 18:00:00+00:00,619.92000000,619.96000000,611.08000000,612.61000000,552.51186764
2016-08-01 19:00:00+00:00,612.29000000,615.11000000,612.02000000,612.67000000,281.84018280
2016-08-01 20:00:00+00:00,612.67000000,613.78000000,611.43000000,613.69000000,354.72802478
2016-08-01 21:00:00+00:00,613.75000000,615.25000000,613.00000000,615.18000000,330.99136904
2016-08-01 22:00:00+00:00,615.25000000,615.70000000,605.31000000,606.90000000,644.26314107
2016-08-01 23:00:00+00:00,608.11000000,608.11000000,599.00000000,605.20000000,1172.11270206
2016-08-02 00:00:00+00:00,604.87000000,611.94000000,604.82000000,611.94000000,290.06384502
2016-08-02 01:00:00+00:00,611.94000000,613.38000000,608.49000000,609.46000000,325.84498556
2016-08-02 02:00:00+00:00,609.01000000,610.68000000,607.58000000,609.40000000,288.29543138
2016-08-02 03:00:00+00:00,609.40000000,609.73000000,590.00000000,595.25000000,571.62204311
2016-08-02 04:00:00+00:00,595.25000000,599.57000000,586.01000000,598.00000000,1277.84515185
