time,Open,High,Low,Close,Volume
2016-07-01 00:00:00+00:00,673.50000000,673.50000000,667.00000000,669.12000000,316.49370162
2016-07-01 01:00:00+00:00,669.13000000,675.00000000,669.13000000,673.00000000,349.97426371
2016-07-01 02:00:00+00:00,673.20000000,682.19000000,672.25000000,682.19000000,386.89831731
2016-07-01 03:00:00+00:00,681.79000000,685.84000000,677.80000000,684.99000000,387.46738337
2016-07-01 04:00:00+00:00,684.99000000,688.99000000,681.42000000,682.03000000,365.18211356
2016-07-01 05:00:00+00:00,681.39000000,686.11000000,681.33000000,685.87000000,310.34240423
2016-07-01 06:00:00+00:00,685.96000000,685.96000000,683.69000000,683.69000000,87.38586816
2016-07-01 07:00:00+00:00,683.65000000,683.65000000,669.05000000,678.31000000,435.35794207
2016-07-01 08:00:00+00:00,678.67000000,679.48000000,674.39000000,675.34000000,113.26091817
2016-07-01 09:00:00+00:00,675.34000000,682.53000000,675.34000000,680.91000000,140.20949948
2016-07-01 10:00:00+00:00,680.96000000,682.73000000,679.06000000,681.80000000,123.16291567
2016-07-01 11:00:00+00:00,681.80000000,684.69000000,680.54000000,680.62000000,262.03446752
2016-07-01 12:00:00+00:00,680.63000000,681.76000000,677.07000000,679.03000000,171.11897332
2016-07-01 13:00:00+00:00,679.03000000,680.79000000,677.07000000,679.37000000,220.82174396
2016-07-01 14:00:00+00:00,678.89000000,679.00000000,670.00000000,671.83000000,504.95253956
2016-07-01 15:00:00+00:00,672.00000000,675.14000000,670.64000000,674.69000000,332.45517560
2016-07-01 16:00:00+00:00,674.77000000,675.94000000,674.51000000,675.94000000,235.14758696
2016-07-01 17:00:00+00:00,675.94000000,685.01000000,675.64000000,683.08000000,426.96055813
2016-07-01 18:00:00+00:00,682.91000000,683.16000000,673.50000000,676.40000000,381.44509455
2016-07-01 19:00:00+00:00,676.40000000,677.00000000,675.36000000,677.00000000,162.49467010
2016-07-01 20:00:00+00:00,676.99000000,679.00000000,674.30000000,678.24000000,414.67038098
2016-07-01 21:00:00+00:00,678.31000000,680.00000000,677.96000000,679.54000000,297.52690769
2016-07-01 22:00:00+00:00,678.93000000,683.00000000,678.01000000,682.35000000,204.21874401
2016-07-01 23:00:00+00:00,682.35000000,683.00000000,678.00000000,678.19000000,210.10637254
2016-07-02 00:00:00+00:00,678.09000000,679.45000000,676.92000000,678.01000000,154.87646971
2016-07-02 01:00:00+00:00,678.00000000,682.44000000,678.00000000,682.41000000,153.45188011
2016-07-02 02:00:00+00:00,682.32000000,682.44000000,679.55000000,681.14000000,177.79583267
2016-07-02 03:00:00+00:00,681.73000000,681.73000000,678.28000000,680.64000000,129.90826957
2016-07-02 04:00:00+00:00,680.53000000,681.50000000,678.03000000,679.53000000,157.09004886
2016-07-02 05:00:00+00:00,680.46000000,681.52000000,679.38000000,680.32000000,92.37008693
2016-07-02 06:00:00+00:00,680.24000000,681.66000000,679.14000000,680.60000000,112.65249942
2016-07-02 07:00:00+00:00,680.60000000,681.81000000,679.92000000,680.58000000,74.00318000
2016-07-02 08:00:00+00:00,680.60000000,680.71000000,680.08000000,680.24000000,39.81752000
2016-07-02 09:00:00+00:00,680.25000000,689.99000000,679.90000000,689.99000000,226.90689586
2016-07-02 10:00:00+00:00,689.79000000,698.00000000,689.22000000,696.95000000,413.59072709
2016-07-02 11:00:00+00:00,696.95000000,697.70000000,692.11000000,692.11000000,298.72849381
2016-07-02 12:00:00+00:00,692.59000000,696.86000000,692.43000000,696.84000000,164.63001979
2016-07-02 13:00:00+00:00,696.68000000,697.08000000,694.02000000,694.76000000,263.36812202
2016-07-02 14:00:00+00:00,694.75000000,697.01000000,688.45000000,691.34000000,309.15739125
2016-07-02 15:00:00+00:00,691.53000000,692.04000000,688.98000000,691.08000000,214.95441312
2016-07-02 16:00:00+00:00,691.08000000,694.72000000,691.07000000,694.33000000,203.93480967
2016-07-02 17:00:00+00:00,694.33000000,696.00000000,694.25000000,694.98000000,221.43050564
2016-07-02 18:00:00+00:00,694.98000000,696.99000000,694.25000000,696.00000000,255.42530622
2016-07-02 19:00:00+00:00,696.00000000,696.90000000,694.40000000,696.75000000,220.23143954
2016-07-02 20:00:00+00:00,696.75000000,697.92000000,696.75000000,697.54000000,162.10236868
2016-07-02 21:00:00+00:00,697.40000000,699.99000000,697.37000000,699.99000000,289.36505604
2016-07-02 22:00:00+00:00,699.98000000,701.85000000,694.00000000,701.83000000,398.48742345
2016-07-02 23:00:00+00:00,701.74000000,705.21000000,699.95000000,704.95000000,243.70170971
2016-07-03 00:00:00+00:00,705.25000000,705.25000000,701.01000000,702.73000000,259.21986786
2016-07-03 01:00:00+00:00,702.73000000,703.83000000,702.47000000,703.75000000,198.53469791
2016-07-03 02:00:00+00:00,703.75000000,703.82000000,683.67000000,687.43000000,673.10626445
2016-07-03 03:00:00+00:00,687.49000000,700.00000000,685.99000000,690.85000000,358.90175708
2016-07-03 04:00:00+00:00,690.84000000,695.00000000,690.82000000,693.56000000,149.08298478
2016-07-03 05:00:00+00:00,693.38000000,696.32000000,692.34000000,696.30000000,122.73095663
2016-07-03 06:00:00+00:00,696.30000000,696.91000000,690.00000000,690.72000000,102.21438218
2016-07-03 07:00:00+00:00,690.41000000,690.59000000,680.00000000,683.99000000,295.69623414
2016-07-03 08:00:00+00:00,684.23000000,685.77000000,667.71000000,669.91000000,354.61422703
2016-07-03 09:00:00+00:00,669.92000000,674.86000000,669.04000000,672.02000000,219.61695118
2016-07-03 10:00:00+00:00,672.05000000,681.00000000,670.71000000,680.99000000,135.44301780
2016-07-03 11:00:00+00:00,680.66000000,680.79000000,679.89000000,680.79000000,30.35782774
2016-07-03 12:00:00+00:00,680.79000000,680.79000000,672.68000000,674.37000000,97.44440582
2016-07-03 13:00:00+00:00,674.37000000,681.67000000,673.80000000,681.36000000,171.47774451
2016-07-03 14:00:00+00:00,681.36000000,682.25000000,660.00000000,660.02000000,392.02514045
