time,Open,High,Low,Close,Volume
2022-04-01 00:00:00+00:00,45525.25000000,45655.42000000,45364.92000000,45552.88000000,644.73799039
2022-04-01 01:00:00+00:00,45549.49000000,45549.49000000,44877.04000000,44947.90000000,1394.92781228
2022-04-01 02:00:00+00:00,44947.73000000,45064.20000000,44232.86000000,44409.58000000,1670.18036157
2022-04-01 03:00:00+00:00,44409.40000000,44615.00000000,44291.51000000,44614.99000000,788.34569438
2022-04-01 04:00:00+00:00,44612.73000000,44804.08000000,44554.06000000,44655.76000000,539.58767624
2022-04-01 05:00:00+00:00,44660.90000000,44804.44000000,44591.14000000,44661.12000000,419.97201955
2022-04-01 06:00:00+00:00,44663.42000000,44861.86000000,44584.85000000,44822.12000000,289.00522488
2022-04-01 07:00:00+00:00,44825.50000000,45115.70000000,44809.26000000,45030.70000000,618.35585458
2022-04-01 08:00:00+00:00,45030.71000000,45338.35000000,45016.97000000,45158.08000000,449.24757882
2022-04-01 09:00:00+00:00,45161.49000000,45266.83000000,45009.73000000,45098.66000000,484.25346593
2022-04-01 10:00:00+00:00,45097.87000000,45260.69000000,45044.54000000,45239.31000000,316.54342172
2022-04-01 11:00:00+00:00,45239.32000000,45301.49000000,45036.82000000,45082.74000000,485.64643498
2022-04-01 12:00:00+00:00,45081.52000000,45430.13000000,44722.00000000,45266.52000000,1013.58711882
2022-04-01 13:00:00+00:00,45257.12000000,45627.20000000,45254.26000000,45452.84000000,1081.41238378
2022-04-01 14:00:00+00:00,45448.31000000,46195.00000000,45436.26000000,46151.38000000,1444.00035492
2022-04-01 15:00:00+00:00,46150.10000000,46739.24000000,46133.70000000,46545.39000000,1461.83917959
2022-04-01 16:00:00+00:00,46545.31000000,46605.75000000,46039.11000000,46043.42000000,999.14983014
2022-04-01 17:00:00+00:00,46045.64000000,46552.59000000,45906.00000000,46480.04000000,899.18980434
2022-04-01 18:00:00+00:00,46480.04000000,46607.89000000,46256.77000000,46358.01000000,601.91971574
2022-04-01 19:00:00+00:00,46358.47000000,46487.90000000,46153.36000000,46390.69000000,998.29092110
2022-04-01 20:00:00+00:00,46390.41000000,46403.75000000,46096.30000000,46166.94000000,512.49527114
2022-04-01 21:00:00+00:00,46172.11000000,46452.94000000,46145.61000000,46321.05000000,302.15041324
2022-04-01 22:00:00+00:00,46321.03000000,46417.43000000,46174.20000000,46387.22000000,373.37671266
2022-04-01 23:00:00+00:00,46387.21000000,46387.93000000,46133.95000000,46296.34000000,322.92073964
2022-04-02 00:00:00+00:00,46296.36000000,47219.46000000,46091.13000000,46905.89000000,831.16616573
2022-04-02 01:00:00+00:00,46905.90000000,47044.44000000,46512.28000000,46761.28000000,491.18104806
