time,Open,High,Low,Close,Volume
2020-03-01 00:00:00+00:00,8523.33000000,8611.89000000,8508.96000000,8539.91000000,514.61942857
2020-03-01 01:00:00+00:00,8539.90000000,8649.00000000,8515.93000000,8640.16000000,391.80058939
2020-03-01 02:00:00+00:00,8640.85000000,8671.56000000,8614.12000000,8628.09000000,248.16905774
2020-03-01 03:00:00+00:00,8629.87000000,8657.86000000,8600.75000000,8611.38000000,266.84877074
2020-03-01 04:00:00+00:00,8611.38000000,8623.61000000,8555.67000000,8577.82000000,305.30760809
2020-03-01 05:00:00+00:00,8577.06000000,8591.40000000,8530.00000000,8588.26000000,199.96333572
2020-03-01 06:00:00+00:00,8588.25000000,8588.26000000,8512.07000000,8547.99000000,189.50133641
2020-03-01 07:00:00+00:00,8539.33000000,8560.40000000,8519.53000000,8537.91000000,197.66978768
2020-03-01 08:00:00+00:00,8536.94000000,8594.24000000,8520.40000000,8528.75000000,209.01916688
2020-03-01 09:00:00+00:00,8526.86000000,8593.61000000,8520.41000000,8537.79000000,177.73930467
2020-03-01 10:00:00+00:00,8537.79000000,8582.30000000,8537.79000000,8569.72000000,98.28039739
2020-03-01 11:00:00+00:00,8569.73000000,8650.00000000,8551.85000000,8647.93000000,104.69401029
2020-03-01 12:00:00+00:00,8647.94000000,8752.34000000,8547.85000000,8573.61000000,573.22107073
2020-03-01 13:00:00+00:00,8575.17000000,8624.02000000,8536.70000000,8611.85000000,295.07717074
2020-03-01 14:00:00+00:00,8611.85000000,8629.35000000,8555.00000000,8563.54000000,195.59937846
2020-03-01 15:00:00+00:00,8565.33000000,8601.41000000,8540.04000000,8550.57000000,205.03227828
2020-03-01 16:00:00+00:00,8548.31000000,8577.23000000,8450.00000000,8517.08000000,702.36694494
2020-03-01 17:00:00+00:00,8516.76000000,8521.89000000,8450.00000000,8492.93000000,416.72236230
2020-03-01 18:00:00+00:00,8494.36000000,8499.23000000,8436.46000000,8441.73000000,298.23881286
2020-03-01 19:00:00+00:00,8441.27000000,8566.75000000,8400.00000000,8533.54000000,636.26837941
2020-03-01 20:00:00+00:00,8533.54000000,8558.14000000,8478.00000000,8481.01000000,239.37485943
2020-03-01 21:00:00+00:00,8481.25000000,8525.00000000,8455.00000000,8514.82000000,332.52522366
2020-03-01 22:00:00+00:00,8510.84000000,8561.21000000,8500.05000000,8548.38000000,266.15309827
2020-03-01 23:00:00+00:00,8548.83000000,8581.25000000,8520.23000000,8522.31000000,288.94723206
2020-03-02 00:00:00+00:00,8522.30000000,8561.13000000,8487.33000000,8545.84000000,293.22237726
2020-03-02 01:00:00+00:00,8546.63000000,8559.34000000,8504.49000000,8553.00000000,297.45285897
2020-03-02 02:00:00+00:00,8553.00000000,8649.95000000,8551.12000000,8621.36000000,632.30031854
2020-03-02 03:00:00+00:00,8621.37000000,8647.20000000,8600.70000000,8602.89000000,382.97151568
2020-03-02 04:00:00+00:00,8602.89000000,8645.00000000,8596.68000000,8643.88000000,413.10533524
2020-03-02 05:00:00+00:00,8642.65000000,8656.23000000,8616.95000000,8655.51000000,310.34830558
2020-03-02 06:00:00+00:00,8655.50000000,8693.35000000,8621.56000000,8621.57000000,454.20928728
2020-03-02 07:00:00+00:00,8621.57000000,8648.30000000,8591.22000000,8622.55000000,301.27754679
2020-03-02 08:00:00+00:00,8617.15000000,8665.67000000,8614.73000000,8661.69000000,141.08192502
2020-03-02 09:00:00+00:00,8661.69000000,8704.64000000,8651.08000000,8692.66000000,217.16474157
2020-03-02 10:00:00+00:00,8692.66000000,8764.08000000,8692.66000000,8722.86000000,320.40704571
2020-03-02 11:00:00+00:00,8722.85000000,8776.57000000,8711.91000000,8756.65000000,327.43886518
2020-03-02 12:00:00+00:00,8756.65000000,8771.99000000,8715.89000000,8755.53000000,293.45241541
2020-03-02 13:00:00+00:00,8755.53000000,8850.79000000,8755.52000000,8832.34000000,784.12465444
2020-03-02 14:00:00+00:00,8832.35000000,8888.00000000,8806.92000000,8812.96000000,621.05620614
2020-03-02 15:00:00+00:00,8814.94000000,8858.40000000,8772.57000000,8829.99000000,560.98865009
2020-03-02 16:00:00+00:00,8829.99000000,8881.42000000,8825.91000000,8866.90000000,541.30505185
