time,Open,High,Low,Close,Volume
2021-12-01 00:00:00+00:00,56998.35000000,57726.45000000,56705.06000000,57616.41000000,599.79157756
2021-12-01 01:00:00+00:00,57618.55000000,57620.00000000,56972.97000000,57030.83000000,591.68719996
2021-12-01 02:00:00+00:00,57029.79000000,57396.87000000,56841.01000000,57307.59000000,702.56036447
2021-12-01 03:00:00+00:00,57306.55000000,57456.82000000,57026.11000000,57404.01000000,859.59153489
2021-12-01 04:00:00+00:00,57404.01000000,57460.42000000,57016.00000000,57084.36000000,566.03799649
2021-12-01 05:00:00+00:00,57085.75000000,57168.02000000,56773.66000000,56819.56000000,613.79878139
2021-12-01 06:00:00+00:00,56820.55000000,57134.68000000,56700.00000000,56965.41000000,583.95929166
2021-12-01 07:00:00+00:00,56965.41000000,57337.00000000,56853.53000000,57195.50000000,617.57568860
2021-12-01 08:00:00+00:00,57205.58000000,57856.17000000,56838.35000000,56945.94000000,803.90114152
2021-12-01 09:00:00+00:00,56945.94000000,57220.39000000,56756.48000000,57131.16000000,586.05297074
2021-12-01 10:00:00+00:00,57131.17000000,57217.11000000,56879.05000000,57005.20000000,538.78204784
2021-12-01 11:00:00+00:00,57008.56000000,57288.25000000,56822.65000000,57194.41000000,388.10285782
2021-12-01 12:00:00+00:00,57212.60000000,57436.73000000,57071.33000000,57152.27000000,301.60512503
2021-12-01 13:00:00+00:00,57156.18000000,57987.67000000,57106.77000000,57709.94000000,510.97611840
2021-12-01 14:00:00+00:00,57706.57000000,58783.16000000,57704.98000000,58610.19000000,908.85859635
2021-12-01 15:00:00+00:00,58610.19000000,58900.00000000,58349.19000000,58664.40000000,684.59097634
2021-12-01 16:00:00+00:00,58664.40000000,59118.84000000,58445.53000000,58485.88000000,728.51875645
2021-12-01 17:00:00+00:00,58485.88000000,58631.40000000,58007.24000000,58037.51000000,633.23986840
2021-12-01 18:00:00+00:00,58037.52000000,58148.15000000,57423.59000000,57498.26000000,851.15240007
2021-12-01 19:00:00+00:00,57503.89000000,57740.52000000,57016.26000000,57467.07000000,1209.44737631
2021-12-01 20:00:00+00:00,57467.08000000,57494.44000000,56640.00000000,56801.31000000,1075.87260320
2021-12-01 21:00:00+00:00,56793.33000000,57059.76000000,56465.75000000,57026.24000000,954.16871767
2021-12-01 22:00:00+00:00,57026.25000000,57201.48000000,56656.74000000,57107.93000000,828.59065105
2021-12-01 23:00:00+00:00,57107.93000000,57286.38000000,57008.63000000,57226.50000000,468.44608658
2021-12-02 00:00:00+00:00,57226.51000000,57239.89000000,56730.00000000,57064.04000000,386.33131686
2021-12-02 01:00:00+00:00,57061.93000000,57423.69000000,56828.46000000,57263.63000000,357.63868858
2021-12-02 02:00:00+00:00,57262.98000000,57278.03000000,56888.00000000,56992.80000000,320.40804232
2021-12-02 03:00:00+00:00,56992.80000000,56992.80000000,55845.00000000,56350.99000000,1069.82551205
2021-12-02 04:00:00+00:00,56351.22000000,56743.89000000,56270.25000000,56535.00000000,641.27845863
2021-12-02 05:00:00+00:00,56535.01000000,57023.59000000,56522.52000000,56963.08000000,713.29880116
2021-12-02 06:00:00+00:00,56960.29000000,56961.22000000,56418.69000000,56705.60000000,199.84157919
2021-12-02 07:00:00+00:00,56705.60000000,57008.52000000,56613.81000000,56863.51000000,610.08248199
2021-12-02 08:00:00+00:00,56861.40000000,57228.28000000,56786.54000000,57010.93000000,623.05889003
2021-12-02 09:00:00+00:00,57013.13000000,57147.94000000,56624.17000000,56739.42000000,196.96275251
2021-12-02 10:00:00+00:00,56739.49000000,56847.86000000,56435.90000000,56582.72000000,417.59795515
2021-12-02 11:00:00+00:00,56585.32000000,56651.10000000,56129.77000000,56351.04000000,453.01513466
2021-12-02 12:00:00+00:00,56354.75000000,56644.89000000,56070.00000000,56577.59000000,420.71496197
2021-12-02 13:00:00+00:00,56577.59000000,56674.28000000,56119.14000000,56497.92000000,480.25676415
2021-12-02 14:00:00+00:00,56497.92000000,57228.03000000,56360.72000000,57142.61000000,693.30385546
2021-12-02 15:00:00+00:00,57149.92000000,57414.93000000,56160.00000000,56559.49000000,684.53374017
2021-12-02 16:00:00+00:00,56559.49000000,56776.90000000,56055.19000000,56362.82000000,852.87393380
2021-12-02 17:00:00+00:00,56365.21000000,56712.96000000,56300.00000000,56610.74000000,797.76918502
2021-12-02 18:00:00+00:00,56613.75000000,56787.73000000,56158.82000000,56755.00000000,618.61496317
2021-12-02 19:00:00+00:00,56755.00000000,56980.00000000,56530.96000000,56637.87000000,571.95397768
2021-12-02 20:00:00+00:00,56637.87000000,57289.00000000,56569.03000000,57075.10000000,754.77160894
2021-12-02 21:00:00+00:00,57075.10000000,57084.10000000,56829.78000000,56905.81000000,313.98151848
2021-12-02 22:00:00+00:00,56904.65000000,56952.81000000,56639.49000000,56888.83000000,382.17921379
2021-12-02 23:00:00+00:00,56888.83000000,56952.42000000,56395.08000000,56521.46000000,408.92619072
2021-12-03 00:00:00+00:00,56521.45000000,56812.95000000,56459.87000000,56569.29000000,357.01859656
