time,Open,High,Low,Close,Volume
2019-02-01 00:00:00+00:00,3411.50000000,3419.88000000,3407.16000000,3410.62000000,508.24355635
2019-02-01 01:00:00+00:00,3410.62000000,3411.16000000,3369.62000000,3386.20000000,968.85415422
2019-02-01 02:00:00+00:00,3386.20000000,3392.18000000,3380.61000000,3388.21000000,398.25893897
2019-02-01 03:00:00+00:00,3388.21000000,3398.76000000,3382.22000000,3396.02000000,311.06995469
2019-02-01 04:00:00+00:00,3396.03000000,3396.03000000,3388.00000000,3389.26000000,183.86122367
2019-02-01 05:00:00+00:00,3388.78000000,3394.99000000,3388.00000000,3394.02000000,143.74022250
2019-02-01 06:00:00+00:00,3394.02000000,3394.02000000,3385.64000000,3393.19000000,88.77268337
2019-02-01 07:00:00+00:00,3393.19000000,3393.20000000,3377.05000000,3379.55000000,561.59365833
2019-02-01 08:00:00+00:00,3379.56000000,3399.50000000,3379.55000000,3397.26000000,151.11185270
2019-02-01 09:00:00+00:00,3397.26000000,3399.50000000,3392.48000000,3395.23000000,81.35634227
2019-02-01 10:00:00+00:00,3395.23000000,3409.41000000,3393.25000000,3406.02000000,181.61426708
2019-02-01 11:00:00+00:00,3406.02000000,3436.90000000,3406.02000000,3420.01000000,614.74176526
2019-02-01 12:00:00+00:00,3420.01000000,3441.28000000,3420.00000000,3426.72000000,453.39306680
2019-02-01 13:00:00+00:00,3426.73000000,3438.80000000,3426.72000000,3438.79000000,316.27117071
2019-02-01 14:00:00+00:00,3438.80000000,3441.80000000,3431.00000000,3434.36000000,279.47646793
2019-02-01 15:00:00+00:00,3434.36000000,3435.00000000,3427.01000000,3430.96000000,229.45038307
2019-02-01 16:00:00+00:00,3430.96000000,3430.96000000,3421.71000000,3425.00000000,334.76022653
2019-02-01 17:00:00+00:00,3424.99000000,3432.30000000,3424.99000000,3432.05000000,428.30201429
2019-02-01 18:00:00+00:00,3432.05000000,3440.00000000,3432.00000000,3438.99000000,345.32855391
2019-02-01 19:00:00+00:00,3438.98000000,3458.26000000,3438.00000000,3443.51000000,891.50615031
2019-02-01 20:00:00+00:00,3443.51000000,3449.99000000,3443.50000000,3448.00000000,387.38976045
2019-02-01 21:00:00+00:00,3448.00000000,3450.00000000,3442.24000000,3449.14000000,299.62756273
2019-02-01 22:00:00+00:00,3448.75000000,3450.64000000,3437.63000000,3444.41000000,366.25153175
2019-02-01 23:00:00+00:00,3444.23000000,3455.00000000,3437.00000000,3437.50000000,281.62620289
2019-02-02 00:00:00+00:00,3437.50000000,3441.65000000,3432.00000000,3432.51000000,194.49992138
2019-02-02 01:00:00+00:00,3432.51000000,3433.48000000,3428.76000000,3431.35000000,183.20686370
2019-02-02 02:00:00+00:00,3431.35000000,3439.91000000,3429.64000000,3437.34000000,195.56088245
2019-02-02 03:00:00+00:00,3438.07000000,3441.61000000,3436.47000000,3440.47000000,149.01186099
2019-02-02 04:00:00+00:00,3440.46000000,3441.97000000,3432.71000000,3434.12000000,118.99713776
2019-02-02 05:00:00+00:00,3434.13000000,3436.11000000,3415.36000000,3422.12000000,177.74027877
2019-02-02 06:00:00+00:00,3422.12000000,3422.73000000,3414.49000000,3417.49000000,110.59247133
2019-02-02 07:00:00+00:00,3417.49000000,3425.00000000,3416.61000000,3425.00000000,94.72560981
