time,Open,High,Low,Close,Volume
2017-03-01 01:00:00+00:00,1194.53000000,1198.32000000,1085.71000000,1197.69000000,114.22949984
2017-03-01 02:00:00+00:00,1197.64000000,1199.57000000,1197.08000000,1198.28000000,70.65800862
2017-03-01 03:00:00+00:00,1197.72000000,1204.49000000,1194.42000000,1201.38000000,433.34388295
2017-03-01 04:00:00+00:00,1201.36000000,1203.95000000,1197.28000000,1203.94000000,368.01533840
2017-03-01 05:00:00+00:00,1203.93000000,1204.14000000,1197.98000000,1199.65000000,345.26248488
2017-03-01 06:00:00+00:00,1199.66000000,1199.98000000,1191.01000000,1194.95000000,294.11016886
2017-03-01 07:00:00+00:00,1194.06000000,1195.96000000,1191.41000000,1195.20000000,249.20738712
2017-03-01 08:00:00+00:00,1195.20000000,1198.99000000,1192.99000000,1197.99000000,157.13027416
2017-03-01 09:00:00+00:00,1197.99000000,1198.00000000,1196.38000000,1197.46000000,98.88336677
2017-03-01 10:00:00+00:00,1197.49000000,1199.93000000,1195.48000000,1199.32000000,171.92114809
2017-03-01 11:00:00+00:00,1199.33000000,1202.10000000,1197.00000000,1201.85000000,233.06899457
2017-03-01 12:00:00+00:00,1202.07000000,1211.99000000,1201.91000000,1209.99000000,369.75527429
2017-03-01 13:00:00+00:00,1210.00000000,1225.00000000,1208.10000000,1224.99000000,586.28049522
2017-03-01 14:00:00+00:00,1224.99000000,1226.96000000,1218.00000000,1226.96000000,441.78005328
2017-03-01 15:00:00+00:00,1226.98000000,1230.00000000,1218.18000000,1219.97000000,866.64552881
2017-03-01 16:00:00+00:00,1219.98000000,1222.00000000,1218.94000000,1221.99000000,422.35339058
2017-03-01 17:00:00+00:00,1221.99000000,1226.00000000,1221.13000000,1225.64000000,628.91985046
2017-03-01 18:00:00+00:00,1225.98000000,1228.44000000,1222.60000000,1227.96000000,403.80063148
2017-03-01 19:00:00+00:00,1226.29000000,1227.85000000,1217.77000000,1227.32000000,414.40325905
2017-03-01 20:00:00+00:00,1227.30000000,1227.50000000,1222.36000000,1224.76000000,409.94239242
2017-03-01 21:00:00+00:00,1224.62000000,1226.50000000,1220.16000000,1226.49000000,321.05688256
2017-03-01 22:00:00+00:00,1226.14000000,1228.90000000,1225.27000000,1228.27000000,321.39935738
2017-03-01 23:00:00+00:00,1228.27000000,1230.00000000,1226.66000000,1230.00000000,400.76801319
2017-03-02 00:00:00+00:00,1230.00000000,1234.00000000,1230.00000000,1234.00000000,478.38503209
2017-03-02 01:00:00+00:00,1234.00000000,1234.00000000,1227.29000000,1232.65000000,353.25470615
2017-03-02 02:00:00+00:00,1232.66000000,1233.10000000,1230.34000000,1233.00000000,290.02366940
2017-03-02 03:00:00+00:00,1233.00000000,1233.00000000,1225.05000000,1225.17000000,365.58042084
2017-03-02 04:00:00+00:00,1225.59000000,1227.96000000,1220.00000000,1227.70000000,401.22648183
2017-03-02 05:00:00+00:00,1227.69000000,1227.70000000,1222.00000000,1224.85000000,186.99405254
2017-03-02 06:00:00+00:00,1224.85000000,1227.79000000,1222.68000000,1227.75000000,183.47465101
2017-03-02 07:00:00+00:00,1227.73000000,1228.25000000,1225.50000000,1228.22000000,149.40755193
2017-03-02 08:00:00+00:00,1228.16000000,1230.00000000,1226.46000000,1230.00000000,205.90395393
2017-03-02 09:00:00+00:00,1230.00000000,1232.50000000,1229.95000000,1232.50000000,165.01289164
2017-03-02 10:00:00+00:00,1232.28000000,1232.50000000,1228.35000000,1232.49000000,181.49680077
2017-03-02 11:00:00+00:00,1232.37000000,1233.10000000,1228.36000000,1233.09000000,209.51332795
2017-03-02 12:00:00+00:00,1233.10000000,1235.00000000,1230.29000000,1234.95000000,264.80825245
2017-03-02 13:00:00+00:00,1234.72000000,1239.00000000,1232.83000000,1238.97000000,280.83307965
2017-03-02 14:00:00+00:00,1238.97000000,1239.00000000,1237.01000000,1238.99000000,407.66978770
2017-03-02 15:00:00+00:00,1238.99000000,1260.68000000,1238.99000000,1260.09000000,634.77604537
2017-03-02 16:00:00+00:00,1260.08000000,1264.20000000,1255.84000000,1262.84000000,461.87904793
2017-03-02 17:00:00+00:00,1262.84000000,1298.61000000,1261.86000000,1295.00000000,1119.85341847
2017-03-02 18:00:00+00:00,1295.31000000,1298.04000000,1265.00000000,1277.06000000,495.83672440
2017-03-02 19:00:00+00:00,1277.74000000,1278.75000000,1275.12000000,1275.12000000,19.47669337
2017-03-02 20:00:00+00:00,1277.38000000,1288.99000000,1269.65000000,1279.31000000,377.41956479
2017-03-02 21:00:00+00:00,1279.66000000,1279.89000000,1237.57000000,1267.02000000,928.44309337
2017-03-02 22:00:00+00:00,1266.13000000,1268.55000000,1255.40000000,1266.84000000,428.87741925
2017-03-02 23:00:00+00:00,1266.92000000,1271.97000000,1266.92000000,1269.17000000,350.13668429
2017-03-03 00:00:00+00:00,1269.17000000,1273.00000000,1268.02000000,1273.00000000,346.66529822
2017-03-03 01:00:00+00:00,1272.88000000,1279.50000000,1272.23000000,1277.02000000,334.30887681
2017-03-03 02:00:00+00:00,1276.76000000,1276.99000000,1272.98000000,1275.64000000,287.90863235
2017-03-03 03:00:00+00:00,1275.64000000,1279.96000000,1270.69000000,1279.96000000,484.46370566
2017-03-03 04:00:00+00:00,1279.81000000,1279.99000000,1267.00000000,1268.21000000,387.59553845
2017-03-03 05:00:00+00:00,1268.21000000,1273.00000000,1265.00000000,1269.36000000,225.28605376
2017-03-03 06:00:00+00:00,1269.36000000,1271.99000000,1255.61000000,1265.50000000,643.88983446
