CAGR,Sharpe,Sharpe_Daily,ProfitFactor,WinRate,FinalEquity,NumTrades,params,trades
0.33073874625483546,5.998739871336241,1.3211885371466288,1.925439620377461,0.21926910299003322,2.8571108526571254,301,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.7, ""be_activate_atr"": 0.5}",301
0.35796627888029664,6.462297538249099,1.3922905333683473,1.9935837870275372,0.22945205479452055,3.077832544727716,292,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.7, ""be_activate_atr"": 0.75}",292
0.3420988062003347,6.409199792108782,1.326092033963676,1.8887043661419483,0.2391304347826087,2.9477500391328677,276,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.7, ""be_activate_atr"": 1.0}",276
0.2680121210227744,5.526423499407339,1.1763317735268821,1.8401198844021227,0.2222222222222222,2.3926755576275376,252,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.55, ""be_activate_atr"": 0.5}",252
0.2846269379179027,5.951392649359949,1.2316745629778363,1.894789296350754,0.23553719008264462,2.509895694240328,242,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.55, ""be_activate_atr"": 0.75}",242
0.2975695801733902,5.707670365912044,1.2115462096596126,1.8228085324997905,0.2565217391304348,2.6040616922868147,230,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.55, ""be_activate_atr"": 1.0}",230
0.2761146418517362,5.72932266186861,1.2055711710724468,1.8782623280393975,0.2248995983935743,2.449330419586899,249,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.6, ""be_activate_atr"": 0.5}",249
0.29283562642281313,6.164274295939211,1.2608663853236692,1.9346330699962047,0.2384937238493724,2.5693261480000493,239,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.6, ""be_activate_atr"": 0.75}",239
0.2982880721180503,5.757872808891049,1.2161903970174297,1.8384009773858285,0.25877192982456143,2.6093633640113802,228,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.6, ""be_activate_atr"": 1.0}",228
0.26901818078138673,5.8358064408380415,1.1888012822848812,1.9166858547580976,0.2190082644628099,2.3996577798097323,242,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.65, ""be_activate_atr"": 0.5}",242
0.2859482508123532,6.304795986402133,1.2457315941686744,1.9792594925885,0.23275862068965517,2.5193936537346726,232,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.65, ""be_activate_atr"": 0.75}",232
0.3304304418092223,7.138120161962167,1.3434237202351444,2.045876358833922,0.2545454545454545,2.8546796097575724,220,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.65, ""be_activate_atr"": 1.0}",220
0.2630399827809089,5.688340484453446,1.1670514065236803,1.907134606734023,0.2170212765957447,2.358385003743814,235,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.7, ""be_activate_atr"": 0.5}",235
0.27544523577132773,5.9958429601541985,1.2077279184019816,1.9458881972653,0.22807017543859648,2.4446131409737246,228,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.7, ""be_activate_atr"": 0.75}",228
0.31143225232212624,6.643658365750267,1.2797518798503382,1.974374612030593,0.24311926605504589,2.7077459043013805,218,"{""adx_min"": 14, ""r2_min"": 0.1, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.7, ""be_activate_atr"": 1.0}",218
0.2860129458295573,4.7375448702578895,1.1338856948435814,1.6342943728649386,0.20276497695852536,2.519859369984348,434,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.55, ""be_activate_atr"": 0.5}",434
0.3348774247253101,5.521074941585172,1.2628705024445415,1.739474258164249,0.2194513715710723,2.8898939572487508,401,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.55, ""be_activate_atr"": 0.75}",401
0.32342571463130976,5.4272067536322846,1.2203092228917791,1.6951122182157736,0.23056300268096513,2.799846076857619,373,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.55, ""be_activate_atr"": 1.0}",373
0.28849390914989415,4.789209986457526,1.1421961453979237,1.6441262397731005,0.20140515222482436,2.537766257136635,427,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.6, ""be_activate_atr"": 0.5}",427
0.3228394230031515,5.365683482071741,1.2392352810458604,1.7185110772106602,0.2175,2.7952915860279806,400,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.6, ""be_activate_atr"": 0.75}",400
0.3124092179184317,5.2834802710564945,1.1990438614676664,1.677421417684577,0.23118279569892472,2.7151645164285654,372,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.6, ""be_activate_atr"": 1.0}",372
0.283981997371586,4.737682560554542,1.1291181845682055,1.6433745858596402,0.19856459330143542,2.5052691619397627,418,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.65, ""be_activate_atr"": 0.5}",418
0.3091903342233624,5.169213287889258,1.197975490038839,1.6893840595928267,0.21,2.690777627322294,400,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.65, ""be_activate_atr"": 0.75}",400
0.32849921001328997,5.867812526376756,1.2587104278705716,1.733236153711692,0.22493224932249323,2.8394844460343207,369,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.65, ""be_activate_atr"": 1.0}",369
0.2768404765265329,4.621485605347393,1.1059781337961578,1.6356961109138406,0.1941031941031941,2.4544528310226537,407,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.7, ""be_activate_atr"": 0.5}",407
0.2965567608207207,4.965850569688689,1.1569141654801551,1.6664116163915252,0.20460358056265984,2.5966015324909364,391,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.7, ""be_activate_atr"": 0.75}",391
0.30696952005311706,5.490180147856371,1.190255726404593,1.684535276470585,0.2154696132596685,2.6740455117678534,362,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.7, ""be_activate_atr"": 1.0}",362
0.3343009046903813,6.070663522333188,1.340343029363879,1.9262194429423367,0.21904761904761905,2.885310924796013,315,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.55, ""be_activate_atr"": 0.5}",315
0.3628614963974659,6.5339607697123965,1.4134771869764657,1.9858055359190139,0.23728813559322035,3.1187934148771204,295,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.55, ""be_activate_atr"": 0.75}",295
0.3201077052103196,5.646324120001265,1.2525398114234043,1.7968352353530126,0.2517985611510791,2.7741418356067613,278,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.55, ""be_activate_atr"": 1.0}",278
0.33955553649362313,6.189598044344254,1.3581089604339587,1.9536962189267097,0.22186495176848875,2.9272786745204478,311,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.6, ""be_activate_atr"": 0.5}",311
0.36729858347959365,6.6380342852686285,1.428180768849169,2.010109271747643,0.23890784982935154,3.156262359290235,293,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.6, ""be_activate_atr"": 0.75}",293
0.32300661060295877,5.707018570469182,1.262776840115923,1.8123683631282266,0.2527075812274368,2.7965897998989875,277,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.6, ""be_activate_atr"": 1.0}",277
0.30055298533785857,5.544950902444499,1.2362095518482432,1.853025209261186,0.21359223300970873,2.6261273261654203,309,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.65, ""be_activate_atr"": 0.5}",309
0.32708793976645656,5.982254235207153,1.306893439692217,1.90776794413851,0.22789115646258504,2.8284176917807504,294,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.65, ""be_activate_atr"": 0.75}",294
0.31541949211280795,6.008129180050252,1.2559730383630057,1.8302287087697033,0.2427536231884058,2.7381161332113066,276,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.65, ""be_activate_atr"": 1.0}",276
0.30236232944054975,5.585366648970725,1.2410182980676967,1.872175037220136,0.21739130434782608,2.63957556502946,299,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.7, ""be_activate_atr"": 0.5}",299
0.3280909605426605,6.037749060711684,1.3102841068967324,1.9370353420885296,0.22837370242214533,2.836279843407868,289,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.7, ""be_activate_atr"": 0.75}",289
0.31741437041788134,6.0533821671231,1.2601659482852743,1.8483171720692606,0.23897058823529413,2.7534035203083596,272,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.7, ""be_activate_atr"": 1.0}",272
0.2666088306491061,5.562036009310847,1.1773231120221759,1.8585026943741612,0.22267206477732793,2.382961200526203,247,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.55, ""be_activate_atr"": 0.5}",247
0.2767585298378119,5.780937007637321,1.2098354927956774,1.8838121546715383,0.23628691983122363,2.453874121008015,237,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.55, ""be_activate_atr"": 0.75}",237
0.28699916569024553,5.503568565599877,1.1813222220124013,1.8020786972021734,0.2577777777777778,2.5269665739922575,225,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.55, ""be_activate_atr"": 1.0}",225
0.27168975672213813,5.679870363890212,1.1958413762082643,1.8832045956562273,0.22448979591836735,2.418270933163078,245,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.6, ""be_activate_atr"": 0.5}",245
0.2818801708261307,5.900524860803561,1.2282988240674722,1.9088011725128506,0.23829787234042554,2.490234611946016,235,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.6, ""be_activate_atr"": 0.75}",235
0.284668430331251,5.473688751198534,1.1757476409757557,1.8050082724708614,0.25892857142857145,2.5101935561068105,224,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.6, ""be_activate_atr"": 1.0}",224
0.264617902394811,5.786343457893597,1.1789446330314728,1.922800312007962,0.2184873949579832,2.3692281825459895,238,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.65, ""be_activate_atr"": 0.5}",238
0.27505115865811836,6.025063558526797,1.2128228237514276,1.951749355227265,0.2324561403508772,2.4418391890538147,228,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.65, ""be_activate_atr"": 0.75}",228
0.316473611712083,6.791104662298595,1.3026589912926891,2.006622397483416,0.25462962962962965,2.7461864683142387,216,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.65, ""be_activate_atr"": 1.0}",216
0.2612798786156221,5.702378794193413,1.1662547110870773,1.9274471767541632,0.21739130434782608,2.3463325501086567,230,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.7, ""be_activate_atr"": 0.5}",230
0.2734125357859891,5.996975293708346,1.2062072637945858,1.9659999784860005,0.22869955156950672,2.4303293057728235,223,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.7, ""be_activate_atr"": 0.75}",223
0.30667936154380415,6.590596115821491,1.2687865355750758,1.9803179155899409,0.24413145539906103,2.671864999488605,213,"{""adx_min"": 14, ""r2_min"": 0.15, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.7, ""be_activate_atr"": 1.0}",213
0.28121076030647907,4.6583689554535255,1.1183918857897295,1.6221116189393345,0.20327102803738317,2.485460078646794,428,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.55, ""be_activate_atr"": 0.5}",428
0.3368011880963704,5.564299556757373,1.2690101891762353,1.7467282623959333,0.22025316455696203,2.9052252111966457,395,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.55, ""be_activate_atr"": 0.75}",395
0.3253329743294431,5.470938822750911,1.226403856288573,1.7018632957444602,0.23160762942779292,2.8146996153799066,367,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.55, ""be_activate_atr"": 1.0}",367
0.2836824592985068,4.709638895998994,1.126667988639748,1.631776248527238,0.20190023752969122,2.5031225139715576,421,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.6, ""be_activate_atr"": 0.5}",421
0.32474583776501253,5.408644964271573,1.2454240563228163,1.725669066875647,0.2182741116751269,2.8101209623988246,394,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.6, ""be_activate_atr"": 0.75}",394
0.31430060115295744,5.326982403225274,1.2051872453427082,1.6841060130905754,0.23224043715846995,2.7295688085332124,366,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.6, ""be_activate_atr"": 1.0}",366
0.28241461416825064,4.7116804247774065,1.123762253384665,1.6390042673410068,0.20194647201946472,2.4940512888433046,411,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.65, ""be_activate_atr"": 0.5}",411
0.31438475037100755,5.267229531264333,1.2142490801887433,1.7047964356716503,0.21374045801526717,2.730210956940065,393,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.65, ""be_activate_atr"": 0.75}",393
0.333770237126946,5.978916766262111,1.275070619354486,1.7492509558865035,0.2292817679558011,2.8810970731678562,362,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.65, ""be_activate_atr"": 1.0}",362
0.27309738559723495,4.554825110116641,1.0934433733518014,1.6249183609059665,0.1970074812967581,2.4281201890119637,401,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.7, ""be_activate_atr"": 0.5}",401
0.2994713723555822,5.0199875973801955,1.1659913424196662,1.6749935647867078,0.2077922077922078,2.6181119212785906,385,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.7, ""be_activate_atr"": 0.75}",385
0.30990753908473545,5.550619993194703,1.1993796031203572,1.6931922094701817,0.21910112359550563,2.6961974507058692,356,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.5, ""clv_min"": 0.7, ""be_activate_atr"": 1.0}",356
0.3301387023034934,5.971261618925655,1.326053239958697,1.9090936768761348,0.22115384615384615,2.852380382413197,312,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.55, ""be_activate_atr"": 0.5}",312
0.3629098455839457,6.533122676855185,1.413569532720566,1.9860449673796114,0.23972602739726026,3.1191999456863275,292,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.55, ""be_activate_atr"": 0.75}",292
0.3218950437271011,5.665758995459486,1.258242455470703,1.8030946814786004,0.2545454545454545,2.787966703422975,275,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.55, ""be_activate_atr"": 1.0}",275
0.332181702099132,6.024494206831314,1.3334000930773113,1.9225110409530277,0.22330097087378642,2.8685098249287533,309,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.6, ""be_activate_atr"": 0.5}",309
0.36407535231470556,6.570993185212774,1.4180068334622753,1.9962886389501941,0.24054982817869416,3.1290114635134922,291,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.6, ""be_activate_atr"": 0.75}",291
0.31988779208725693,5.645568817825436,1.2529328243459805,1.8013296897280369,0.2545454545454545,2.7724442858408676,275,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.6, ""be_activate_atr"": 1.0}",275
0.29339384779269495,5.385881736701274,1.2115395393832211,1.8238225851486025,0.21498371335504887,2.573404473645972,307,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.65, ""be_activate_atr"": 0.5}",307
0.3239595000403521,5.9172859473086215,1.296711585337796,1.8948290833864543,0.22945205479452055,2.803997378461432,292,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.65, ""be_activate_atr"": 0.75}",292
0.31231855925650964,5.940122783025313,1.2459536749451388,1.818577006798162,0.24452554744525548,2.7144754757256644,274,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.65, ""be_activate_atr"": 1.0}",274
0.29519323202182157,5.425563500810456,1.2163638136061976,1.8421585773015032,0.21885521885521886,2.5865827219778645,297,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.7, ""be_activate_atr"": 0.5}",297
0.32496015632362996,5.972100639455145,1.3000911200261058,1.9234992967798277,0.22996515679442509,2.8117916489524952,287,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.7, ""be_activate_atr"": 0.75}",287
0.31430873489165756,5.985076656097363,1.250158771892764,1.8363508641423687,0.24074074074074073,2.729630872846873,270,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 0.75, ""clv_min"": 0.7, ""be_activate_atr"": 1.0}",270
0.26730345771562414,5.560163865755866,1.1791662463922918,1.8620993266531645,0.22540983606557377,2.387766200580093,244,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.55, ""be_activate_atr"": 0.5}",244
0.2815015432542527,5.893202729221012,1.2268661118633266,1.9069430390929152,0.23931623931623933,2.4875332525883542,234,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.55, ""be_activate_atr"": 0.75}",234
0.2934833189773838,5.62517087371821,1.203037001439106,1.8281817194152028,0.26126126126126126,2.574058581589728,222,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.55, ""be_activate_atr"": 1.0}",222
0.2693426490805113,5.605090865319553,1.186635474011204,1.8719882416387927,0.22633744855967078,2.4019128029848305,243,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.6, ""be_activate_atr"": 0.5}",243
0.2835635804602459,5.939246527142449,1.2343253194282529,1.9171552294353555,0.24034334763948498,2.502270936656576,233,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.6, ""be_activate_atr"": 0.75}",233
0.286355501604747,5.508230237615027,1.1813878779826814,1.811861532798791,0.26126126126126126,2.5223263505763533,222,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.6, ""be_activate_atr"": 1.0}",222
0.2622838469958768,5.706308376156911,1.1696498434884464,1.9105440196569559,0.22033898305084745,2.353201796709503,236,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.65, ""be_activate_atr"": 0.5}",236
0.27672560019588954,6.066009518475438,1.2189097326570293,1.9609042355154571,0.2345132743362832,2.453641598846632,226,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.65, ""be_activate_atr"": 0.75}",226
0.31820245065620045,6.832970930933087,1.3084514950425041,2.0154311712223634,0.2570093457943925,2.759459913269921,214,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.65, ""be_activate_atr"": 1.0}",214
0.25895198407556097,5.623234900201616,1.1569774260720005,1.914972631299049,0.21929824561403508,2.3304610392825773,228,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.7, ""be_activate_atr"": 0.5}",228
0.2750848254271976,6.037911515655818,1.212291161143186,1.97540876628328,0.23076923076923078,2.442076083581435,221,"{""adx_min"": 14, ""r2_min"": 0.2, ""thrust_atr_mult"": 1.0, ""clv_min"": 0.7, ""be_activate_atr"": 0.75}",221
